"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","TNBCchr","TNBCstart","TNBCend","TNBCEV","TNBCcompartment","D.EV","compartment","sample_maha","padj"
"1273","chr3",23400000,23500000,-8.93104,"B","chr3",23400000,23500000,21.353812,"A",30.284852,"BA",13.6708096657602,0.0058306943128606
"1274","chr3",28400000,28500000,-48.471515,"B","chr3",28400000,28500000,-12.175612,"B",36.295903,"BB",12.0394341899153,0.00828597517899231
"1275","chr3",37500000,37600000,18.48898,"A","chr3",37500000,37600000,-17.418442,"B",-35.907422,"AB",10.0098802629931,0.0779803051275051
"1276","chr3",37600000,37700000,18.8183,"A","chr3",37600000,37700000,-20.803562,"B",-39.621862,"AB",16.539450444667,0.00167995958146228
"1277","chr3",37700000,37800000,20.941215,"A","chr3",37700000,37800000,-18.147518,"B",-39.088733,"AB",14.9161323170277,0.00227042697884986
"1278","chr3",38800000,38900000,9.660865,"A","chr3",38800000,38900000,-27.960338,"B",-37.621203,"AB",24.0989429451701,3.31186300367869e-05
"1279","chr3",38900000,39000000,13.443225,"A","chr3",38900000,39000000,-25.21991,"B",-38.663135,"AB",23.5884297213948,3.91288294578453e-05
"1280","chr3",39000000,39100000,25.77957,"A","chr3",39000000,39100000,-18.16291,"B",-43.94248,"AB",25.0929402611026,1.53944392693932e-05
"1281","chr3",39300000,39400000,25.89014,"A","chr3",39300000,39400000,-14.86931,"B",-40.75945,"AB",20.1490982043548,0.00019907147680984
"1282","chr3",39500000,39600000,19.833615,"A","chr3",39500000,39600000,-23.848724,"B",-43.682339,"AB",36.0274599199712,1.04194032930986e-07
"1283","chr3",39600000,39700000,11.95016,"A","chr3",39600000,39700000,-23.050276,"B",-35.000436,"AB",13.188116052799,0.00558839002624346
"1284","chr3",39700000,39800000,12.727145,"A","chr3",39700000,39800000,-26.293232,"B",-39.020377,"AB",26.704559744754,6.94849480225477e-06
"1285","chr3",39800000,39900000,8.49787,"A","chr3",39800000,39900000,-27.327598,"B",-35.825468,"AB",19.6045328429736,0.00040416360280765
"1286","chr3",39900000,40000000,10.70692,"A","chr3",39900000,40000000,-27.192942,"B",-37.899862,"AB",20.3174971553847,0.00023449656864677
"1287","chr3",40000000,40100000,14.177575,"A","chr3",40000000,40100000,-25.802832,"B",-39.980407,"AB",24.7735392399154,3.00244413422777e-05
"1288","chr3",40100000,40200000,22.424155,"A","chr3",40100000,40200000,-25.99121,"B",-48.415365,"AB",50.3909547204228,9.50354619800014e-11
"1289","chr3",40200000,40300000,18.30677,"A","chr3",40200000,40300000,-19.656278,"B",-37.963048,"AB",15.5891911435818,0.00234805892794345
"1290","chr3",40300000,40400000,24.766545,"A","chr3",40300000,40400000,-9.467094,"B",-34.233639,"AB",8.10166550283117,0.0539081067485837
"1291","chr3",40400000,40500000,34.238625,"A","chr3",40400000,40500000,-1.685578,"B",-35.924203,"AB",8.59007299327045,0.040712380643078
"1292","chr3",40700000,40800000,29.943365,"A","chr3",40700000,40800000,-3.22063,"B",-33.163995,"AB",8.08955371452265,0.0364127959686686
"1293","chr3",40800000,40900000,36.299845,"A","chr3",40800000,40900000,-3.890288,"B",-40.190133,"AB",22.2112984411451,6.37461594069095e-05
"1294","chr3",40900000,41000000,34.993815,"A","chr3",40900000,41000000,0.609548,"A",-34.384267,"AA",9.30688471460268,0.029274650644402
"1295","chr3",41000000,41100000,34.03796,"A","chr3",41000000,41100000,-3.806664,"B",-37.844624,"AB",11.9530208713602,0.00915480358771519
"1296","chr3",41100000,41200000,37.26221,"A","chr3",41100000,41200000,-0.300156,"B",-37.562366,"AB",14.690814469197,0.00239917488406669
"1297","chr3",42300000,42400000,35.54499,"A","chr3",42300000,42400000,-9.65154,"B",-45.19653,"AB",29.1189284767793,1.80103382131834e-06
"1298","chr3",42400000,42500000,37.18733,"A","chr3",42400000,42500000,-4.53465,"B",-41.72198,"AB",15.8949753055738,0.0022171103852033
"1299","chr3",43000000,43100000,35.57736,"A","chr3",43000000,43100000,-3.771814,"B",-39.349174,"AB",12.6980491276724,0.0138533528655484
"1300","chr3",43100000,43200000,35.72695,"A","chr3",43100000,43200000,-1.79075,"B",-37.5177,"AB",7.87431430232074,0.0836608176821697
"1301","chr3",43200000,43300000,46.782365,"A","chr3",43200000,43300000,-2.638194,"B",-49.420559,"AB",42.8677227444217,5.3956893345502e-09
"1302","chr3",43300000,43400000,45.78329,"A","chr3",43300000,43400000,9.788588,"A",-35.994702,"AA",7.85476501142669,0.0612145987884735
"1303","chr3",43500000,43600000,39.68145,"A","chr3",43500000,43600000,3.277052,"A",-36.404398,"AA",10.5707330408529,0.0154991703258754
"1304","chr3",43600000,43700000,47.80868,"A","chr3",43600000,43700000,12.362246,"A",-35.446434,"AA",8.36437618443135,0.043119339504096
"1305","chr3",43800000,43900000,42.173815,"A","chr3",43800000,43900000,-1.007756,"B",-43.181571,"AB",24.1538522073814,4.73783261474834e-05
"1306","chr3",43900000,44000000,43.764815,"A","chr3",43900000,44000000,0.144416,"A",-43.620399,"AA",31.0744387623108,1.06888981852388e-06
"1307","chr3",44000000,44100000,39.35547,"A","chr3",44000000,44100000,-6.920826,"B",-46.276296,"AB",26.384314100575,1.38776375320968e-05
"1308","chr3",44100000,44200000,40.769935,"A","chr3",44100000,44200000,-5.50098,"B",-46.270915,"AB",31.987337791859,6.88360365141744e-07
"1309","chr3",44200000,44300000,37.136955,"A","chr3",44200000,44300000,-7.281214,"B",-44.418169,"AB",22.2353086253389,9.41133287678695e-05
"1310","chr3",46300000,46400000,44.26686,"A","chr3",46300000,46400000,7.178228,"A",-37.088632,"AA",8.52046862557833,0.0448641289224142
"1311","chr3",46400000,46500000,47.857685,"A","chr3",46400000,46500000,5.230114,"A",-42.627571,"AA",22.1632433219351,6.71251800593766e-05
"1312","chr3",54000000,54100000,26.54131,"A","chr3",54000000,54100000,-13.002694,"B",-39.544004,"AB",17.8717116523573,0.00054364044841283
"1313","chr3",54500000,54600000,37.020415,"A","chr3",54500000,54600000,-15.05739,"B",-52.077805,"AB",63.1910612711235,1.4511791573838e-13
"1314","chr3",54600000,54700000,41.184815,"A","chr3",54600000,54700000,-16.892682,"B",-58.077497,"AB",109.930527806198,1.20485142451285e-23
"1315","chr3",54700000,54800000,32.25053,"A","chr3",54700000,54800000,-16.097652,"B",-48.348182,"AB",44.4358330471529,1.29235474161857e-09
"1316","chr3",54800000,54900000,32.598155,"A","chr3",54800000,54900000,-8.851146,"B",-41.449301,"AB",13.9678333010139,0.00321290387877753
"1317","chr3",55900000,56000000,22.33976,"A","chr3",55900000,56000000,-12.664094,"B",-35.003854,"AB",11.6288449494804,0.0094856138417703
"1318","chr3",56000000,56100000,23.471385,"A","chr3",56000000,56100000,-15.5093,"B",-38.980685,"AB",18.4179053774322,0.00044937723775033
"1319","chr3",56100000,56200000,26.992855,"A","chr3",56100000,56200000,-11.877242,"B",-38.870097,"AB",12.6852051477449,0.00563917945605434
"1320","chr3",56300000,56400000,24.35774,"A","chr3",56300000,56400000,-16.467444,"B",-40.825184,"AB",23.179886272266,6.29687234503509e-05
"1321","chr3",56400000,56500000,22.352155,"A","chr3",56400000,56500000,-16.13895,"B",-38.491105,"AB",17.6581286451869,0.0010087903795187
"1322","chr3",59200000,59300000,15.689725,"A","chr3",59200000,59300000,-21.385214,"B",-37.074939,"AB",8.09221989107993,0.0549049376309646
"1323","chr3",59400000,59500000,19.07337,"A","chr3",59400000,59500000,-22.241926,"B",-41.315296,"AB",11.1435322542904,0.0144442842295273
"1324","chr3",61600000,61700000,-22.79488,"B","chr3",61600000,61700000,16.126202,"A",38.921082,"BA",17.3107311363698,0.00056045016737005
"1325","chr3",61700000,61800000,-38.65018,"B","chr3",61700000,61800000,6.740442,"A",45.390622,"BA",25.8849245048945,1.22761532165275e-05
"1326","chr3",61800000,61900000,-36.98368,"B","chr3",61800000,61900000,8.810694,"A",45.794374,"BA",24.330573910525,2.57441355542351e-05
"1327","chr3",61900000,62000000,-37.203705,"B","chr3",61900000,62000000,10.90497,"A",48.108675,"BA",29.5040817578085,2.18982730307961e-06
"1328","chr3",62000000,62100000,-42.65324,"B","chr3",62000000,62100000,4.497382,"A",47.150622,"BA",32.4186345765937,5.01676037082235e-07
"1329","chr3",63600000,63700000,-3.236695,"B","chr3",63600000,63700000,-28.751804,"B",-25.515109,"BB",8.8294164497005,0.0530643631038122
"1330","chr3",64600000,64700000,8.333695,"A","chr3",64600000,64700000,-26.867616,"B",-35.201311,"AB",17.4769154555547,0.00068895721952106
"1331","chr3",64700000,64800000,3.758215,"A","chr3",64700000,64800000,-27.193716,"B",-30.951931,"AB",12.2292032005626,0.00796593423294057
"1332","chr3",64800000,64900000,12.61445,"A","chr3",64800000,64900000,-21.13926,"B",-33.75371,"AB",10.270615042246,0.0178513576888463
"1333","chr3",64900000,65000000,25.23464,"A","chr3",64900000,65000000,-18.527872,"B",-43.762512,"AB",31.4069238123014,4.35634362000404e-07
"1334","chr3",65000000,65100000,15.624955,"A","chr3",65000000,65100000,-21.438454,"B",-37.063409,"AB",14.5483853204901,0.00255049279157319
"1335","chr3",65100000,65200000,18.998655,"A","chr3",65100000,65200000,-24.557272,"B",-43.555927,"AB",34.1849455214884,3.20225210633243e-07
"1336","chr3",67500000,67600000,-28.83013,"B","chr3",67500000,67600000,8.27892,"A",37.10905,"BA",10.5789475729933,0.0430189830849467
"1337","chr3",67600000,67700000,-25.013725,"B","chr3",67600000,67700000,11.75121,"A",36.764935,"BA",12.2988948373524,0.0122465505882637
"1338","chr3",72000000,72100000,31.534175,"A","chr3",72000000,72100000,-8.838128,"B",-40.372303,"AB",7.17071520734564,0.0904855393124322
"1339","chr3",79800000,79900000,-46.247845,"B","chr3",79800000,79900000,-4.819024,"B",41.428821,"BB",10.921298600128,0.0185253697467355
"1340","chr3",79900000,80000000,-43.662445,"B","chr3",79900000,80000000,11.30047,"A",54.962915,"BA",36.35869322655,9.7644502795849e-08
"1341","chr3",80000000,80100000,-44.99745,"B","chr3",80000000,80100000,10.012206,"A",55.009656,"BA",32.7446883364092,4.42446377725338e-07
"1342","chr3",80200000,80300000,-45.76249,"B","chr3",80200000,80300000,-6.492526,"B",39.269964,"BB",11.0144682236456,0.0115892527777646
"1343","chr3",87400000,87500000,-34.485005,"B","chr3",87400000,87500000,6.533214,"A",41.018219,"BA",17.6378471409002,0.00089518018339347
"1344","chr3",87700000,87800000,-46.83262,"B","chr3",87700000,87800000,-9.594796,"B",37.237824,"BB",8.47180186444688,0.0707306497832418
"1345","chr3",87800000,87900000,-44.96055,"B","chr3",87800000,87900000,-4.803896,"B",40.156654,"BB",20.2535032099973,0.00017631072608417
"1346","chr3",87900000,88000000,-41.627965,"B","chr3",87900000,88000000,-8.303376,"B",33.324589,"BB",6.44084445292627,0.0979700343327902
"1347","chr3",96900000,97000000,-44.49452,"B","chr3",96900000,97000000,3.129384,"A",47.623904,"BA",9.07621839919176,0.0277953097686968
"1348","chr3",97500000,97600000,-10.178835,"B","chr3",97500000,97600000,23.261172,"A",33.440007,"BA",8.84283552090886,0.0362227345074444
"1349","chr3",97600000,97700000,-9.616675,"B","chr3",97600000,97700000,26.915694,"A",36.532369,"BA",10.6948247010852,0.0146327159003025
"1350","chr3",104100000,104200000,-44.717765,"B","chr3",104100000,104200000,-6.374722,"B",38.343043,"BB",18.2121845860998,0.00044053987144167
"1351","chr3",105100000,105200000,-5.335375,"B","chr3",105100000,105200000,22.253842,"A",27.589217,"BA",12.0580002433583,0.0115709404026005
"1352","chr3",105200000,105300000,-9.65955,"B","chr3",105200000,105300000,15.872908,"A",25.532458,"BA",10.3195788506544,0.0209170819765253
"1353","chr3",111900000,112000000,16.959985,"A","chr3",111900000,112000000,-21.673202,"B",-38.633187,"AB",11.0210956861245,0.0151293012716839
"1354","chr3",112000000,112100000,30.79935,"A","chr3",112000000,112100000,-22.672358,"B",-53.471708,"AB",42.4415439116914,4.48723404064569e-09
"1355","chr3",112100000,112200000,27.838305,"A","chr3",112100000,112200000,-22.590566,"B",-50.428871,"AB",34.5169188960151,2.14382254280639e-07
"1356","chr3",120100000,120200000,-10.71813,"B","chr3",120100000,120200000,28.034682,"A",38.752812,"BA",29.6497157747712,5.69209802949373e-06
"1357","chr3",120200000,120300000,-17.55396,"B","chr3",120200000,120300000,19.308382,"A",36.862342,"BA",14.6998622350098,0.00363944096452977
"1358","chr3",120300000,120400000,-32.18591,"B","chr3",120300000,120400000,11.008782,"A",43.194692,"BA",12.6450898219788,0.00547084741186288
"1359","chr3",120400000,120500000,-23.56104,"B","chr3",120400000,120500000,17.62577,"A",41.18681,"BA",13.7882141823801,0.00370149949409821
"1360","chr3",123400000,123500000,50.85378,"A","chr3",123400000,123500000,22.169734,"A",-28.684046,"AA",6.62663878611257,0.0867886319005312
"1361","chr3",123500000,123600000,56.0142,"A","chr3",123500000,123600000,24.156282,"A",-31.857918,"AA",13.3327025950953,0.00431205872467986
"1362","chr3",123800000,123900000,43.792155,"A","chr3",123800000,123900000,3.798568,"A",-39.993587,"AA",23.7954485053627,3.04953424506221e-05
"1363","chr3",123900000,124000000,45.953465,"A","chr3",123900000,124000000,8.616178,"A",-37.337287,"AA",21.9306797072727,3.97809633313233e-05
"1364","chr3",124100000,124200000,47.69748,"A","chr3",124100000,124200000,15.976348,"A",-31.721132,"AA",11.9160767659632,0.0069894828941336
"1365","chr3",124200000,124300000,49.81132,"A","chr3",124200000,124300000,20.204802,"A",-29.606518,"AA",8.67808272949206,0.0335949700828012
"1366","chr3",125700000,125800000,50.183805,"A","chr3",125700000,125800000,11.913662,"A",-38.270143,"AA",7.59097307909023,0.0619431067988662
"1367","chr3",125900000,126000000,49.38961,"A","chr3",125900000,126000000,2.512288,"A",-46.877322,"AA",23.7570397249178,5.50307812339412e-05
"1368","chr3",126300000,126400000,50.28851,"A","chr3",126300000,126400000,8.63685,"A",-41.65166,"AA",7.80682639411179,0.0415906566614146
"1369","chr3",126800000,126900000,38.35788,"A","chr3",126800000,126900000,-2.487284,"B",-40.845164,"AB",11.8225901457219,0.00912622662859838
"1370","chr3",126900000,127000000,44.414485,"A","chr3",126900000,127000000,-4.124818,"B",-48.539303,"AB",33.3259660762149,4.0934984488407e-07
"1371","chr3",127000000,127100000,43.84166,"A","chr3",127000000,127100000,-3.30301,"B",-47.14467,"AB",22.5413733178767,5.9824164398995e-05
"1372","chr3",136000000,136100000,-1.73622,"B","chr3",136000000,136100000,26.915274,"A",28.651494,"BA",11.7024914973318,0.0255981237592224
"1373","chr3",136100000,136200000,-10.34034,"B","chr3",136100000,136200000,23.335328,"A",33.675668,"BA",13.225479491296,0.00705112078323621
"1374","chr3",136200000,136300000,-3.408145,"B","chr3",136200000,136300000,26.029954,"A",29.438099,"BA",10.5443204198483,0.0426792995275864
"1375","chr3",136300000,136400000,5.707305,"A","chr3",136300000,136400000,33.754094,"A",28.046789,"AA",12.5410627865462,0.00922719148315715
"1376","chr3",136400000,136500000,1.69563,"A","chr3",136400000,136500000,30.318114,"A",28.622484,"AA",14.4276115997777,0.0101826261221246
"1377","chr3",136500000,136600000,-4.78524,"B","chr3",136500000,136600000,22.375036,"A",27.160276,"BA",8.12088718281961,0.0580298624551785
"1378","chr3",138700000,138800000,21.250365,"A","chr3",138700000,138800000,-20.708656,"B",-41.959021,"AB",20.1483560374358,0.00031721676735556
"1379","chr3",138800000,138900000,20.9873,"A","chr3",138800000,138900000,-20.906218,"B",-41.893518,"AB",23.5843249589435,9.43818449209858e-05
"1380","chr3",138900000,139000000,28.34506,"A","chr3",138900000,139000000,-16.857058,"B",-45.202118,"AB",27.3236302439692,8.42202391821015e-06
"1381","chr3",139100000,139200000,44.755795,"A","chr3",139100000,139200000,-0.298992,"B",-45.054787,"AB",29.4785286351127,1.84865874548949e-06
"1382","chr3",139200000,139300000,44.15484,"A","chr3",139200000,139300000,3.066226,"A",-41.088614,"AA",27.1018403241875,6.86783178507403e-06
"1383","chr3",139300000,139400000,42.960805,"A","chr3",139300000,139400000,-26.167074,"B",-69.127879,"AB",215.273156792042,1.72195601253026e-45
"1384","chr3",139400000,139500000,36.398555,"A","chr3",139400000,139500000,-29.668464,"B",-66.067019,"AB",153.420384506151,2.56416958370587e-32
"1385","chr3",139500000,139600000,28.834155,"A","chr3",139500000,139600000,-33.805714,"B",-62.639869,"AB",124.439947691605,3.64389187152339e-26
"1386","chr3",139600000,139700000,40.023105,"A","chr3",139600000,139700000,-29.205346,"B",-69.228451,"AB",185.097388793874,4.61464940788523e-39
"1387","chr3",139700000,139800000,35.22193,"A","chr3",139700000,139800000,-28.9255,"B",-64.14743,"AB",134.691696912388,2.46481482552137e-28
"1388","chr3",139800000,139900000,37.785655,"A","chr3",139800000,139900000,-26.302278,"B",-64.087933,"AB",133.515617100723,3.20630907390532e-28
"1389","chr3",139900000,140000000,40.36582,"A","chr3",139900000,140000000,-26.60803,"B",-66.97385,"AB",186.153717032269,2.03070046259838e-39
"1390","chr3",140000000,140100000,45.88997,"A","chr3",140000000,140100000,-24.599568,"B",-70.489538,"AB",239.259288069682,1.06235407707003e-50
"1391","chr3",140100000,140200000,47.03746,"A","chr3",140100000,140200000,-21.255372,"B",-68.292832,"AB",234.365101516799,1.05030516193866e-49
"1392","chr3",140200000,140300000,42.780285,"A","chr3",140200000,140300000,-26.35771,"B",-69.137995,"AB",218.160339439268,2.80130575396801e-46
"1393","chr3",140300000,140400000,42.307185,"A","chr3",140300000,140400000,-29.505014,"B",-71.812199,"AB",236.774327448519,2.60224516201501e-50
"1394","chr3",140400000,140500000,31.835065,"A","chr3",140400000,140500000,-29.41746,"B",-61.252525,"AB",115.596440874969,1.9261454405175e-24
"1395","chr3",140500000,140600000,29.24549,"A","chr3",140500000,140600000,-29.428146,"B",-58.673636,"AB",91.6744600673374,3.25832301638489e-19
"1396","chr3",140600000,140700000,43.34277,"A","chr3",140600000,140700000,-3.655136,"B",-46.997906,"AB",28.6440991504461,4.48360558406903e-06
"1397","chr3",140700000,140800000,38.96856,"A","chr3",140700000,140800000,-16.336172,"B",-55.304732,"AB",62.5030999051155,4.35587658554728e-13
"1398","chr3",140800000,140900000,36.68645,"A","chr3",140800000,140900000,-16.69009,"B",-53.37654,"AB",53.8991365664743,2.81330960428365e-11
"1399","chr3",140900000,141000000,50.02618,"A","chr3",140900000,141000000,6.737548,"A",-43.288632,"AA",16.2436729821288,0.00174855859906515
"1400","chr3",142800000,142900000,20.41388,"A","chr3",142800000,142900000,-19.49093,"B",-39.90481,"AB",9.05786553618613,0.0313964145256966
"1401","chr3",142900000,143000000,16.214745,"A","chr3",142900000,143000000,-26.728412,"B",-42.943157,"AB",20.4197072361458,0.00022242100698681
"1402","chr3",143000000,143100000,12.881755,"A","chr3",143000000,143100000,-27.040704,"B",-39.922459,"AB",15.3033909036447,0.00179647381519871
"1403","chr3",143300000,143400000,7.00645,"A","chr3",143300000,143400000,-28.2213,"B",-35.22775,"AB",14.9619726631382,0.00566655936467983
"1404","chr3",148300000,148400000,-46.99177,"B","chr3",148300000,148400000,-11.564186,"B",35.427584,"BB",8.24288024104709,0.0439550349922996
"1405","chr3",148400000,148500000,-47.02292,"B","chr3",148400000,148500000,-12.943346,"B",34.079574,"BB",9.04240631603918,0.0278369716095607
"1406","chr3",148500000,148600000,-49.163845,"B","chr3",148500000,148600000,-12.713804,"B",36.450041,"BB",12.546337204333,0.00461213353149128
"1407","chr3",148600000,148700000,-30.53333,"B","chr3",148600000,148700000,3.640372,"A",34.173702,"BA",10.0212774772288,0.0146327159003025
"1408","chr3",148700000,148800000,-1.006865,"B","chr3",148700000,148800000,33.668388,"A",34.675253,"BA",26.3073905697585,1.51243624377319e-05
"1409","chr3",148800000,148900000,3.457425,"A","chr3",148800000,148900000,39.999636,"A",36.542211,"AA",34.7873718896653,7.23839405242784e-07
"1410","chr3",148900000,149000000,7.51974,"A","chr3",148900000,149000000,43.13237,"A",35.61263,"AA",34.3386655224881,3.30120771921338e-07
"1411","chr3",155100000,155200000,3.625725,"A","chr3",155100000,155200000,-30.225278,"B",-33.851003,"AB",12.278607395096,0.0118652420787607
"1412","chr3",155200000,155300000,1.21182,"A","chr3",155200000,155300000,-31.44395,"B",-32.65577,"AB",14.5476365845826,0.00642549299327647
"1413","chr3",155700000,155800000,16.25115,"A","chr3",155700000,155800000,-25.119638,"B",-41.370788,"AB",20.2827779727441,0.00029489655185948
"1414","chr3",155800000,155900000,17.871925,"A","chr3",155800000,155900000,-26.24546,"B",-44.117385,"AB",26.6626811453747,2.4401194973162e-05
"1415","chr3",155900000,156000000,31.733575,"A","chr3",155900000,156000000,-24.42904,"B",-56.162615,"AB",69.2580717388434,2.8037569820236e-14
"1416","chr3",156000000,156100000,26.42233,"A","chr3",156000000,156100000,-25.131572,"B",-51.553902,"AB",53.0816900909908,7.3468274462905e-11
"1417","chr3",156100000,156200000,23.251235,"A","chr3",156100000,156200000,-18.159838,"B",-41.411073,"AB",20.4945093067683,0.00024698516063772
"1418","chr3",156200000,156300000,43.845445,"A","chr3",156200000,156300000,-5.108738,"B",-48.954183,"AB",22.850427855262,5.16046164759587e-05
"1419","chr3",156600000,156700000,34.515355,"A","chr3",156600000,156700000,-8.894784,"B",-43.410139,"AB",8.97684123803997,0.0341499435079256
"1420","chr3",158700000,158800000,26.90222,"A","chr3",158700000,158800000,-13.84007,"B",-40.74229,"AB",7.32686604981864,0.0677155919385158
"1421","chr3",172400000,172500000,15.648055,"A","chr3",172400000,172500000,40.41723,"A",24.769175,"AA",12.0879065376642,0.0119092152820166
"1422","chr3",179500000,179600000,11.39721,"A","chr3",179500000,179600000,-25.551172,"B",-36.948382,"AB",13.4382961418448,0.00712796743867686
"1423","chr3",179600000,179700000,5.41085,"A","chr3",179600000,179700000,-28.424876,"B",-33.835726,"AB",9.56829391690936,0.0704177992088021
"1424","chr3",179700000,179800000,4.717825,"A","chr3",179700000,179800000,-29.306234,"B",-34.024059,"AB",11.7687812614838,0.0248643814813514
"1425","chr3",179800000,179900000,2.953665,"A","chr3",179800000,179900000,-32.53063,"B",-35.484295,"AB",15.1133315811377,0.0075868342616735
"1426","chr3",179900000,180000000,12.63485,"A","chr3",179900000,180000000,-27.496018,"B",-40.130868,"AB",14.6430235065176,0.00415474530549237
"1427","chr3",180000000,180100000,14.21632,"A","chr3",180000000,180100000,-28.388558,"B",-42.604878,"AB",18.8521723097989,0.00056054890350482
"1428","chr3",180100000,180200000,26.072645,"A","chr3",180100000,180200000,-25.715728,"B",-51.788373,"AB",32.9586505359932,4.00803046068818e-07
"1429","chr3",180200000,180300000,10.41815,"A","chr3",180200000,180300000,-27.930888,"B",-38.349038,"AB",11.7403280211578,0.0126495236853451
"1430","chr3",181000000,181100000,4.2577,"A","chr3",181000000,181100000,-31.380738,"B",-35.638438,"AB",15.7327393433945,0.0045726015831739
"1431","chr3",181100000,181200000,-2.59761,"B","chr3",181100000,181200000,-33.061042,"B",-30.463432,"BB",11.1539298710663,0.0454351206073017
"1432","chr3",181200000,181300000,4.495605,"A","chr3",181200000,181300000,-32.163568,"B",-36.659173,"AB",17.7714512501626,0.00152385774215333
"1433","chr3",181300000,181400000,15.40768,"A","chr3",181300000,181400000,-29.36922,"B",-44.7769,"AB",27.2274865590912,9.74382863518637e-06
"1434","chr3",181400000,181500000,16.086665,"A","chr3",181400000,181500000,-24.503718,"B",-40.590383,"AB",21.0415269574371,0.0003333293785942
"1435","chr3",181500000,181600000,13.784145,"A","chr3",181500000,181600000,-30.07592,"B",-43.860065,"AB",31.5347141655937,1.13937660367572e-06
"1436","chr3",181600000,181700000,28.402125,"A","chr3",181600000,181700000,-31.812888,"B",-60.215013,"AB",97.8561235864459,2.58470716645048e-20
"1437","chr3",181700000,181800000,23.129675,"A","chr3",181700000,181800000,-31.060346,"B",-54.190021,"AB",71.6435949575276,4.69647542204452e-15
"1438","chr3",181800000,181900000,24.19832,"A","chr3",181800000,181900000,-32.197066,"B",-56.395386,"AB",85.8269847169214,9.38979544225292e-18
"1439","chr3",181900000,182000000,24.45547,"A","chr3",181900000,182000000,-31.30194,"B",-55.75741,"AB",81.9220987008887,3.20666940752768e-17
"1440","chr3",182000000,182100000,29.31872,"A","chr3",182000000,182100000,-29.136064,"B",-58.454784,"AB",93.8479394054323,9.60709241086659e-20
"1441","chr3",182100000,182200000,24.57236,"A","chr3",182100000,182200000,-26.489654,"B",-51.062014,"AB",60.1692987200056,1.21108880974004e-12
"1442","chr3",182200000,182300000,19.58853,"A","chr3",182200000,182300000,-19.214598,"B",-38.803128,"AB",15.3297908520693,0.00238805428347369
"1443","chr3",182300000,182400000,31.31289,"A","chr3",182300000,182400000,-12.624586,"B",-43.937476,"AB",23.9378833849339,3.18430672636636e-05
"1444","chr3",185700000,185800000,42.557615,"A","chr3",185700000,185800000,1.06208,"A",-41.495535,"AA",8.18632705800449,0.0563390675529995
"1445","chr3",185800000,185900000,49.14733,"A","chr3",185800000,185900000,3.525124,"A",-45.622206,"AA",16.0330232124259,0.00208441603173638
"1446","chr3",185900000,186000000,39.338265,"A","chr3",185900000,186000000,-4.366682,"B",-43.704947,"AB",12.9504351463208,0.00566253305302911
"1447","chr3",186000000,186100000,43.176025,"A","chr3",186000000,186100000,-9.791528,"B",-52.967553,"AB",51.8249469925806,3.80352310682461e-11
"1448","chr3",186100000,186200000,45.79785,"A","chr3",186100000,186200000,-9.215074,"B",-55.012924,"AB",64.7204417985565,3.00741551486416e-13
"1449","chr3",186300000,186400000,48.87298,"A","chr3",186300000,186400000,10.931398,"A",-37.941582,"AA",15.4614520708019,0.00279880253332609
"1450","chr3",186400000,186500000,47.70081,"A","chr3",186400000,186500000,9.290904,"A",-38.409906,"AA",18.3233722191199,0.00038301192118601
"1451","chr4",10200000,10300000,22.193645,"A","chr4",10200000,10300000,-17.604776,"B",-39.798421,"AB",44.1813091245063,2.59193422129378e-09
"1452","chr4",10300000,10400000,30.948685,"A","chr4",10300000,10400000,-18.427104,"B",-49.375789,"AB",96.9816665403386,1.99910840270627e-20
"1453","chr4",10400000,10500000,15.27549,"A","chr4",10400000,10500000,-15.213522,"B",-30.489012,"AB",12.91437144117,0.00905366625146438
"1454","chr4",43200000,43300000,3.3446,"A","chr4",43200000,43300000,-24.144568,"B",-27.489168,"AB",10.1880878080199,0.0199911842196751
"1455","chr4",43300000,43400000,18.890215,"A","chr4",43300000,43400000,-23.01481,"B",-41.905025,"AB",20.9301364493663,0.00010134208754873
"1456","chr4",43400000,43500000,13.28835,"A","chr4",43400000,43500000,-23.398712,"B",-36.687062,"AB",19.5960370622564,0.00028101897015911
"1457","chr4",44100000,44200000,-5.17223,"B","chr4",44100000,44200000,-26.105554,"B",-20.933324,"BB",8.88345012200696,0.0378919513562216
"1458","chr4",52900000,53000000,22.27593,"A","chr4",52900000,53000000,-9.622184,"B",-31.898114,"AB",22.133504599216,0.00010468419329374
"1459","chr4",53000000,53100000,5.057525,"A","chr4",53000000,53100000,-21.54089,"B",-26.598415,"AB",11.7418425678559,0.00986635802018025
"1460","chr4",53100000,53200000,16.467315,"A","chr4",53100000,53200000,-19.795676,"B",-36.262991,"AB",38.3735933795515,3.67376570861269e-08
"1461","chr4",53200000,53300000,6.98686,"A","chr4",53200000,53300000,-18.954294,"B",-25.941154,"AB",11.9207690791916,0.0116347476262522
"1462","chr4",53400000,53500000,30.865965,"A","chr4",53400000,53500000,0.0747859999999999,"A",-30.791179,"AA",19.5438548249615,0.00026120499151239
"1463","chr4",53600000,53700000,26.13922,"A","chr4",53600000,53700000,-1.51245,"B",-27.65167,"AB",8.47559555983603,0.0458730079982594
"1464","chr4",53700000,53800000,30.598525,"A","chr4",53700000,53800000,5.277132,"A",-25.321393,"AA",8.12007789340854,0.044396478107899
