"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","TNBCchr","TNBCstart","TNBCend","TNBCEV","TNBCcompartment","D.EV","compartment","sample_maha","padj"
"16770","chr3",133500000,133600000,12.77893,"A","chr3",133500000,133600000,-0.517826,"B",-13.296756,"AB",0.00124529802737968,1
"16771","chr3",133600000,133700000,16.75325,"A","chr3",133600000,133700000,8.13902,"A",-8.61423,"AA",8.8356527162364e-05,1
"16772","chr3",133700000,133800000,19.11611,"A","chr3",133700000,133800000,8.825752,"A",-10.290358,"AA",6.00065438260563e-05,1
"16773","chr3",133800000,133900000,17.80654,"A","chr3",133800000,133900000,7.986238,"A",-9.820302,"AA",1.79562730670972e-07,1
"16774","chr3",133900000,134000000,29.093755,"A","chr3",133900000,134000000,33.282486,"A",4.188731,"AA",0.186902520941223,1
"16775","chr3",134000000,134100000,27.849535,"A","chr3",134000000,134100000,42.313506,"A",14.463971,"AA",3.38102633044026,0.483828820987827
"16776","chr3",134100000,134200000,25.945165,"A","chr3",134100000,134200000,19.32231,"A",-6.622855,"AA",0.0002252769347348,1
"16777","chr3",134200000,134300000,-6.807835,"B","chr3",134200000,134300000,2.23428,"A",9.042115,"BA",0.0335504178542635,1
"16778","chr3",134300000,134400000,-22.51489,"B","chr3",134300000,134400000,-24.45493,"B",-1.94004,"BB",0.0825980732826271,1
"16779","chr3",134400000,134500000,-30.642775,"B","chr3",134400000,134500000,-27.020288,"B",3.622487,"BB",0.0346629890241146,1
"16780","chr3",134500000,134600000,-32.760475,"B","chr3",134500000,134600000,-29.593262,"B",3.167213,"BB",0.0313552640531481,1
"16781","chr3",134600000,134700000,-41.56507,"B","chr3",134600000,134700000,-32.424086,"B",9.140984,"BB",0.00020386668354414,1
"16782","chr3",134700000,134800000,-41.44464,"B","chr3",134700000,134800000,-31.310022,"B",10.134618,"BB",9.5238192432257e-06,1
"16783","chr3",134800000,134900000,-42.98242,"B","chr3",134800000,134900000,-32.578448,"B",10.403972,"BB",4.60061475769246e-11,1
"16784","chr3",134900000,135000000,-46.715145,"B","chr3",134900000,135000000,-32.198234,"B",14.516911,"BB",0.00165266997891231,1
"16785","chr3",135000000,135100000,-44.927995,"B","chr3",135000000,135100000,-34.603802,"B",10.324193,"BB",4.3881651997572e-07,1
"16786","chr3",135100000,135200000,-43.890765,"B","chr3",135100000,135200000,-30.525866,"B",13.364899,"BB",0.00204584555241197,1
"16787","chr3",135200000,135300000,-42.66067,"B","chr3",135200000,135300000,-29.26921,"B",13.39146,"BB",0.00022835578491475,1
"16788","chr3",135300000,135400000,-44.73561,"B","chr3",135300000,135400000,-31.22972,"B",13.50589,"BB",0.00029884001340721,1
"16789","chr3",135400000,135500000,-46.113395,"B","chr3",135400000,135500000,-30.692582,"B",15.420813,"BB",0.0036879130595198,1
"16790","chr3",135500000,135600000,-43.92901,"B","chr3",135500000,135600000,-29.845074,"B",14.083936,"BB",0.00148055587468992,1
"16791","chr3",135600000,135700000,-7.692495,"B","chr3",135600000,135700000,5.79267,"A",13.485165,"BA",0.0485293328555361,1
"16792","chr3",135700000,135800000,-5.710725,"B","chr3",135700000,135800000,10.733516,"A",16.444241,"BA",0.560317861906232,1
"16793","chr3",135800000,135900000,-0.995435,"B","chr3",135800000,135900000,20.844502,"A",21.839937,"BA",5.39039794536775,0.288603166006206
"16794","chr3",135900000,136000000,3.40379,"A","chr3",135900000,136000000,22.766998,"A",19.363208,"AA",4.97352839096072,0.531388917163755
"16795","chr3",136000000,136100000,-1.73622,"B","chr3",136000000,136100000,26.915274,"A",28.651494,"BA",11.7024914973318,0.0255981237592224
"16796","chr3",136100000,136200000,-10.34034,"B","chr3",136100000,136200000,23.335328,"A",33.675668,"BA",13.225479491296,0.00705112078323621
"16797","chr3",136200000,136300000,-3.408145,"B","chr3",136200000,136300000,26.029954,"A",29.438099,"BA",10.5443204198483,0.0426792995275864
"16798","chr3",136300000,136400000,5.707305,"A","chr3",136300000,136400000,33.754094,"A",28.046789,"AA",12.5410627865462,0.00922719148315715
"16799","chr3",136400000,136500000,1.69563,"A","chr3",136400000,136500000,30.318114,"A",28.622484,"AA",14.4276115997777,0.0101826261221246
"16800","chr3",136500000,136600000,-4.78524,"B","chr3",136500000,136600000,22.375036,"A",27.160276,"BA",8.12088718281961,0.0580298624551785
"16801","chr3",136600000,136700000,9.07333,"A","chr3",136600000,136700000,30.997072,"A",21.923742,"AA",6.21385013853122,0.180241176685058
"16802","chr3",136700000,136800000,-21.75055,"B","chr3",136700000,136800000,6.243826,"A",27.994376,"BA",3.95339643410668,0.752262745349468
"16803","chr3",136800000,136900000,-43.39525,"B","chr3",136800000,136900000,-24.385802,"B",19.009448,"BB",0.0307714452388791,1
"16804","chr3",136900000,137000000,-51.238205,"B","chr3",136900000,137000000,-31.537278,"B",19.700927,"BB",0.0946512101551575,1
"16805","chr3",137000000,137100000,-48.697655,"B","chr3",137000000,137100000,-33.05947,"B",15.638185,"BB",0.00653952448551807,1
"16806","chr3",137100000,137200000,-47.710685,"B","chr3",137100000,137200000,-33.41924,"B",14.291445,"BB",0.00093845871435386,1
"16807","chr3",137200000,137300000,-51.81207,"B","chr3",137200000,137300000,-32.884694,"B",18.927376,"BB",0.0701667929353232,1
"16808","chr3",137300000,137400000,-50.141585,"B","chr3",137300000,137400000,-31.122752,"B",19.018833,"BB",0.0610881736662459,1
"16809","chr3",137400000,137500000,-48.77804,"B","chr3",137400000,137500000,-32.419178,"B",16.358862,"BB",0.0155072868000512,1
"16810","chr3",137500000,137600000,-51.640045,"B","chr3",137500000,137600000,-31.246832,"B",20.393213,"BB",0.133468598657282,1
"16811","chr3",137600000,137700000,-46.585415,"B","chr3",137600000,137700000,-29.35295,"B",17.232465,"BB",0.0107717155508628,1
"16812","chr3",137700000,137800000,-16.817725,"B","chr3",137700000,137800000,-13.294328,"B",3.523397,"BB",0.00011514452955846,1
"16813","chr3",137800000,137900000,6.60601,"A","chr3",137800000,137900000,8.546574,"A",1.940564,"AA",0.0324780821643039,1
"16814","chr3",137900000,138000000,23.434035,"A","chr3",137900000,138000000,16.677138,"A",-6.756897,"AA",0.0020265900542567,1
"16815","chr3",138000000,138100000,27.958055,"A","chr3",138000000,138100000,5.809816,"A",-22.148239,"AA",0.00509345820310408,1
"16816","chr3",138100000,138200000,30.17743,"A","chr3",138100000,138200000,11.295218,"A",-18.882212,"AA",0.00232112984057194,1
"16817","chr3",138200000,138300000,24.956065,"A","chr3",138200000,138300000,22.029644,"A",-2.926421,"AA",0.00517181769686727,1
"16818","chr3",138300000,138400000,33.614995,"A","chr3",138300000,138400000,31.997954,"A",-1.617041,"AA",0.017396871888675,1
"16819","chr3",138400000,138500000,35.228965,"A","chr3",138400000,138500000,36.906956,"A",1.677991,"AA",0.13379469206215,1
"16820","chr3",138500000,138600000,36.14247,"A","chr3",138500000,138600000,40.25484,"A",4.11237,"AA",0.210054493254357,1
"16821","chr3",138600000,138700000,27.46388,"A","chr3",138600000,138700000,15.86811,"A",-11.59577,"AA",7.61911608237996e-05,1
"16822","chr3",138700000,138800000,21.250365,"A","chr3",138700000,138800000,-20.708656,"B",-41.959021,"AB",20.1483560374358,0.00031721676735556
"16823","chr3",138800000,138900000,20.9873,"A","chr3",138800000,138900000,-20.906218,"B",-41.893518,"AB",23.5843249589435,9.43818449209858e-05
"16824","chr3",138900000,139000000,28.34506,"A","chr3",138900000,139000000,-16.857058,"B",-45.202118,"AB",27.3236302439692,8.42202391821015e-06
"16825","chr3",139000000,139100000,44.244105,"A","chr3",139000000,139100000,13.781014,"A",-30.463091,"AA",1.47322993814911,1
"16826","chr3",139100000,139200000,44.755795,"A","chr3",139100000,139200000,-0.298992,"B",-45.054787,"AB",29.4785286351127,1.84865874548949e-06
"16827","chr3",139200000,139300000,44.15484,"A","chr3",139200000,139300000,3.066226,"A",-41.088614,"AA",27.1018403241875,6.86783178507403e-06
"16828","chr3",139300000,139400000,42.960805,"A","chr3",139300000,139400000,-26.167074,"B",-69.127879,"AB",215.273156792042,1.72195601253026e-45
"16829","chr3",139400000,139500000,36.398555,"A","chr3",139400000,139500000,-29.668464,"B",-66.067019,"AB",153.420384506151,2.56416958370587e-32
"16830","chr3",139500000,139600000,28.834155,"A","chr3",139500000,139600000,-33.805714,"B",-62.639869,"AB",124.439947691605,3.64389187152339e-26
"16831","chr3",139600000,139700000,40.023105,"A","chr3",139600000,139700000,-29.205346,"B",-69.228451,"AB",185.097388793874,4.61464940788523e-39
"16832","chr3",139700000,139800000,35.22193,"A","chr3",139700000,139800000,-28.9255,"B",-64.14743,"AB",134.691696912388,2.46481482552137e-28
"16833","chr3",139800000,139900000,37.785655,"A","chr3",139800000,139900000,-26.302278,"B",-64.087933,"AB",133.515617100723,3.20630907390532e-28
"16834","chr3",139900000,140000000,40.36582,"A","chr3",139900000,140000000,-26.60803,"B",-66.97385,"AB",186.153717032269,2.03070046259838e-39
"16835","chr3",140000000,140100000,45.88997,"A","chr3",140000000,140100000,-24.599568,"B",-70.489538,"AB",239.259288069682,1.06235407707003e-50
"16836","chr3",140100000,140200000,47.03746,"A","chr3",140100000,140200000,-21.255372,"B",-68.292832,"AB",234.365101516799,1.05030516193866e-49
"16837","chr3",140200000,140300000,42.780285,"A","chr3",140200000,140300000,-26.35771,"B",-69.137995,"AB",218.160339439268,2.80130575396801e-46
"16838","chr3",140300000,140400000,42.307185,"A","chr3",140300000,140400000,-29.505014,"B",-71.812199,"AB",236.774327448519,2.60224516201501e-50
"16839","chr3",140400000,140500000,31.835065,"A","chr3",140400000,140500000,-29.41746,"B",-61.252525,"AB",115.596440874969,1.9261454405175e-24
"16840","chr3",140500000,140600000,29.24549,"A","chr3",140500000,140600000,-29.428146,"B",-58.673636,"AB",91.6744600673374,3.25832301638489e-19
"16841","chr3",140600000,140700000,43.34277,"A","chr3",140600000,140700000,-3.655136,"B",-46.997906,"AB",28.6440991504461,4.48360558406903e-06
"16842","chr3",140700000,140800000,38.96856,"A","chr3",140700000,140800000,-16.336172,"B",-55.304732,"AB",62.5030999051155,4.35587658554728e-13
"16843","chr3",140800000,140900000,36.68645,"A","chr3",140800000,140900000,-16.69009,"B",-53.37654,"AB",53.8991365664743,2.81330960428365e-11
"16844","chr3",140900000,141000000,50.02618,"A","chr3",140900000,141000000,6.737548,"A",-43.288632,"AA",16.2436729821288,0.00174855859906515
"16845","chr3",141000000,141100000,57.16223,"A","chr3",141000000,141100000,39.063938,"A",-18.098292,"AA",0.315407946399184,1
"16846","chr3",141100000,141200000,52.468605,"A","chr3",141100000,141200000,41.49229,"A",-10.976315,"AA",0.0164386789364076,1
"16847","chr3",141200000,141300000,49.62702,"A","chr3",141200000,141300000,42.235376,"A",-7.391644,"AA",0.00023790944529601,1
"16848","chr3",141300000,141400000,47.522195,"A","chr3",141300000,141400000,33.72182,"A",-13.800375,"AA",0.0172503297950595,1
"16849","chr3",141400000,141500000,46.594455,"A","chr3",141400000,141500000,35.330982,"A",-11.263473,"AA",0.0016826233400832,1
"16850","chr3",141500000,141600000,52.25025,"A","chr3",141500000,141600000,43.421208,"A",-8.829042,"AA",0.00213745883382241,1
"16851","chr3",141600000,141700000,47.708995,"A","chr3",141600000,141700000,43.988292,"A",-3.720703,"AA",0.00035089210719062,1
"16852","chr3",141700000,141800000,45.98773,"A","chr3",141700000,141800000,34.908664,"A",-11.079066,"AA",0.00032026486670002,1
"16853","chr3",141800000,141900000,46.19309,"A","chr3",141800000,141900000,39.535616,"A",-6.657474,"AA",4.07872267939414e-05,1
"16854","chr3",141900000,142000000,47.76206,"A","chr3",141900000,142000000,39.244082,"A",-8.517978,"AA",0.00013995525357723,1
"16855","chr3",142000000,142100000,39.917195,"A","chr3",142000000,142100000,35.213644,"A",-4.703551,"AA",0.00238643309442643,1
"16856","chr3",142100000,142200000,45.25747,"A","chr3",142100000,142200000,41.743736,"A",-3.513734,"AA",0.00077372381860791,1
"16857","chr3",142200000,142300000,48.14319,"A","chr3",142200000,142300000,40.083158,"A",-8.060032,"AA",7.08005594931546e-05,1
"16858","chr3",142300000,142400000,42.070315,"A","chr3",142300000,142400000,35.81661,"A",-6.253705,"AA",0.00076205669069122,1
"16859","chr3",142400000,142500000,42.237045,"A","chr3",142400000,142500000,21.540584,"A",-20.696461,"AA",0.0186394984428719,1
"16860","chr3",142500000,142600000,43.44177,"A","chr3",142500000,142600000,22.339072,"A",-21.102698,"AA",0.0303663369949828,1
"16861","chr3",142600000,142700000,45.64776,"A","chr3",142600000,142700000,22.994924,"A",-22.652836,"AA",0.0773325608372984,1
"16862","chr3",142700000,142800000,34.2015,"A","chr3",142700000,142800000,19.565434,"A",-14.636066,"AA",7.56121152873356e-06,1
"16863","chr3",142800000,142900000,20.41388,"A","chr3",142800000,142900000,-19.49093,"B",-39.90481,"AB",9.05786553618613,0.0313964145256966
"16864","chr3",142900000,143000000,16.214745,"A","chr3",142900000,143000000,-26.728412,"B",-42.943157,"AB",20.4197072361458,0.00022242100698681
"16865","chr3",143000000,143100000,12.881755,"A","chr3",143000000,143100000,-27.040704,"B",-39.922459,"AB",15.3033909036447,0.00179647381519871
"16866","chr3",143100000,143200000,7.426,"A","chr3",143100000,143200000,-14.739516,"B",-22.165516,"AB",0.986680209308458,1
"16867","chr3",143200000,143300000,2.418355,"A","chr3",143200000,143300000,-24.587458,"B",-27.005813,"AB",6.47947535732501,0.157975909622703
"16868","chr3",143300000,143400000,7.00645,"A","chr3",143300000,143400000,-28.2213,"B",-35.22775,"AB",14.9619726631382,0.00566655936467983
"16869","chr3",143400000,143500000,6.064775,"A","chr3",143400000,143500000,-26.025142,"B",-32.089917,"AB",6.3065873037048,0.113653731421325
"16870","chr3",143500000,143600000,2.04182,"A","chr3",143500000,143600000,-18.761338,"B",-20.803158,"AB",1.13759713982921,1
"16871","chr3",143600000,143700000,-5.925275,"B","chr3",143600000,143700000,-14.67191,"B",-8.746635,"BB",0.0211345888110772,1
"16872","chr3",143700000,143800000,-18.95404,"B","chr3",143700000,143800000,-16.191712,"B",2.762328,"BB",0.00033944852994572,1
"16873","chr3",143800000,143900000,-28.575105,"B","chr3",143800000,143900000,-26.69984,"B",1.875265,"BB",0.0258930811142394,1
"16874","chr3",143900000,144000000,-36.263505,"B","chr3",143900000,144000000,-28.840872,"B",7.422633,"BB",0.00093560310873689,1
"16875","chr3",144000000,144100000,-37.870615,"B","chr3",144000000,144100000,-29.570784,"B",8.299831,"BB",0.00011825150363971,1
"16876","chr3",144100000,144200000,-35.03403,"B","chr3",144100000,144200000,-29.918438,"B",5.115592,"BB",0.00143956707490402,1
"16877","chr3",144200000,144300000,-38.73759,"B","chr3",144200000,144300000,-28.633412,"B",10.104178,"BB",5.92570478516009e-07,1
"16878","chr3",144300000,144400000,-40.16367,"B","chr3",144300000,144400000,-32.195508,"B",7.96816200000001,"BB",0.00041050020836893,1
"16879","chr3",144400000,144500000,-32.623765,"B","chr3",144400000,144500000,-30.519662,"B",2.104103,"BB",0.0406557241814434,1
"16880","chr3",144500000,144600000,-27.797255,"B","chr3",144500000,144600000,-31.86525,"B",-4.067995,"BB",0.275714278900848,1
"16881","chr3",144600000,144700000,-21.873375,"B","chr3",144600000,144700000,-26.865166,"B",-4.991791,"BB",0.149697749456444,1
"16882","chr3",144700000,144800000,-15.39622,"B","chr3",144700000,144800000,-30.151576,"B",-14.755356,"BB",1.38964751837661,1
"16883","chr3",144800000,144900000,-29.231005,"B","chr3",144800000,144900000,-27.553992,"B",1.677013,"BB",0.0220592591162848,1
"16884","chr3",144900000,145000000,-31.868325,"B","chr3",144900000,145000000,-28.873048,"B",2.995277,"BB",0.0680184415530858,1
"16885","chr3",145000000,145100000,-34.13883,"B","chr3",145000000,145100000,-27.723818,"B",6.415012,"BB",0.00735669989223452,1
"16886","chr3",145100000,145200000,-38.40133,"B","chr3",145100000,145200000,-26.117414,"B",12.283916,"BB",4.0984462342263e-05,1
"16887","chr3",145200000,145300000,-38.83261,"B","chr3",145200000,145300000,-25.723822,"B",13.108788,"BB",8.43963096842081e-05,1
"16888","chr3",145300000,145400000,-39.283735,"B","chr3",145300000,145400000,-23.212088,"B",16.071647,"BB",0.00435297972290445,1
"16889","chr3",145400000,145500000,-35.60993,"B","chr3",145400000,145500000,-21.087334,"B",14.522596,"BB",5.0846694698595e-05,1
"16890","chr3",145500000,145600000,-33.03778,"B","chr3",145500000,145600000,-26.534236,"B",6.503544,"BB",0.0002508811259666,1
"16891","chr3",145600000,145700000,-26.954775,"B","chr3",145600000,145700000,-25.46768,"B",1.487095,"BB",0.00615647301293296,1
"16892","chr3",145700000,145800000,-15.59737,"B","chr3",145700000,145800000,-12.380268,"B",3.217102,"BB",1.04821697115165e-07,1
"16893","chr3",145800000,145900000,13.93828,"A","chr3",145800000,145900000,26.762804,"A",12.824524,"AA",1.5755167776824,1
"16894","chr3",145900000,146000000,-17.31801,"B","chr3",145900000,146000000,9.246104,"A",26.564114,"BA",1.4112891847793,1
"16895","chr3",146000000,146100000,-21.438475,"B","chr3",146000000,146100000,3.159976,"A",24.598451,"BA",0.906268112880767,1
"16896","chr3",146100000,146200000,-19.580535,"B","chr3",146100000,146200000,7.738776,"A",27.319311,"BA",1.26943175516495,1
"16897","chr3",146200000,146300000,2.3136,"A","chr3",146200000,146300000,25.43509,"A",23.12149,"AA",4.01671948785047,0.34882954115984
"16898","chr3",146300000,146400000,-26.6037,"B","chr3",146300000,146400000,-15.545088,"B",11.058612,"BB",0.00720014169631612,1
"16899","chr3",146400000,146500000,-32.02214,"B","chr3",146400000,146500000,-22.41474,"B",9.6074,"BB",0.00224235619217958,1
"16900","chr3",146500000,146600000,-41.48101,"B","chr3",146500000,146600000,-23.64819,"B",17.83282,"BB",0.219907850480516,1
"16901","chr3",146600000,146700000,-40.628035,"B","chr3",146600000,146700000,-22.98977,"B",17.638265,"BB",0.447637034240657,1
"16902","chr3",146700000,146800000,-43.83616,"B","chr3",146700000,146800000,-26.109812,"B",17.726348,"BB",0.487731113151434,1
"16903","chr3",146800000,146900000,-42.461965,"B","chr3",146800000,146900000,-24.50839,"B",17.953575,"BB",0.380351939040023,1
"16904","chr3",146900000,147000000,-41.51593,"B","chr3",146900000,147000000,-25.826574,"B",15.689356,"BB",0.0741998066313654,1
"16905","chr3",147000000,147100000,-42.39744,"B","chr3",147000000,147100000,-23.939684,"B",18.457756,"BB",0.221961677832977,1
"16906","chr3",147100000,147200000,-37.0836,"B","chr3",147100000,147200000,-19.20163,"B",17.88197,"BB",0.232299306693958,1
"16907","chr3",147200000,147300000,-42.549435,"B","chr3",147200000,147300000,-22.600256,"B",19.949179,"BB",0.457881296416355,1
"16908","chr3",147300000,147400000,-40.495425,"B","chr3",147300000,147400000,-21.235246,"B",19.260179,"BB",0.170024874432503,1
"16909","chr3",147400000,147500000,-41.21448,"B","chr3",147400000,147500000,-22.233394,"B",18.981086,"BB",0.265553778635144,1
"16910","chr3",147500000,147600000,-36.88254,"B","chr3",147500000,147600000,-20.65888,"B",16.22366,"BB",0.0542342327520709,1
"16911","chr3",147600000,147700000,-33.01023,"B","chr3",147600000,147700000,-22.969716,"B",10.040514,"BB",0.00306986591365135,1
"16912","chr3",147700000,147800000,-39.54322,"B","chr3",147700000,147800000,-23.68979,"B",15.85343,"BB",0.034093487588006,1
"16913","chr3",147800000,147900000,-39.966985,"B","chr3",147800000,147900000,-24.90394,"B",15.063045,"BB",0.0317642409062126,1
"16914","chr3",147900000,148000000,-48.35671,"B","chr3",147900000,148000000,-25.298056,"B",23.058654,"BB",1.75578109018294,0.881994982613941
"16915","chr3",148000000,148100000,-48.60809,"B","chr3",148000000,148100000,-22.598846,"B",26.009244,"BB",2.20047954059512,0.580492214728808
"16916","chr3",148100000,148200000,-47.734125,"B","chr3",148100000,148200000,-25.978346,"B",21.755779,"BB",0.592477620741968,1
"16917","chr3",148200000,148300000,-48.20357,"B","chr3",148200000,148300000,-23.491162,"B",24.712408,"BB",1.92984354637421,0.834937644080014
"16918","chr3",148300000,148400000,-46.99177,"B","chr3",148300000,148400000,-11.564186,"B",35.427584,"BB",8.24288024104709,0.0439550349922996
"16919","chr3",148400000,148500000,-47.02292,"B","chr3",148400000,148500000,-12.943346,"B",34.079574,"BB",9.04240631603918,0.0278369716095607
"16920","chr3",148500000,148600000,-49.163845,"B","chr3",148500000,148600000,-12.713804,"B",36.450041,"BB",12.546337204333,0.00461213353149128
"16921","chr3",148600000,148700000,-30.53333,"B","chr3",148600000,148700000,3.640372,"A",34.173702,"BA",10.0212774772288,0.0146327159003025
"16922","chr3",148700000,148800000,-1.006865,"B","chr3",148700000,148800000,33.668388,"A",34.675253,"BA",26.3073905697585,1.51243624377319e-05
"16923","chr3",148800000,148900000,3.457425,"A","chr3",148800000,148900000,39.999636,"A",36.542211,"AA",34.7873718896653,7.23839405242784e-07
"16924","chr3",148900000,149000000,7.51974,"A","chr3",148900000,149000000,43.13237,"A",35.61263,"AA",34.3386655224881,3.30120771921338e-07
"16925","chr3",149000000,149100000,29.82384,"A","chr3",149000000,149100000,45.789702,"A",15.965862,"AA",5.02575121855561,0.308871957557834
"16926","chr3",149100000,149200000,34.59823,"A","chr3",149100000,149200000,46.003972,"A",11.405742,"AA",2.33875429942019,0.99519470594542
"16927","chr3",149200000,149300000,39.49515,"A","chr3",149200000,149300000,43.816264,"A",4.32111399999999,"AA",0.342654653646747,1
"16928","chr3",149300000,149400000,43.974195,"A","chr3",149300000,149400000,51.330046,"A",7.355851,"AA",0.603717964804109,1
"16929","chr3",149400000,149500000,33.821055,"A","chr3",149400000,149500000,40.993452,"A",7.172397,"AA",0.815524175865215,1
"16930","chr3",149500000,149600000,41.00132,"A","chr3",149500000,149600000,41.52627,"A",0.524949999999997,"AA",0.0550517934460602,1
"16931","chr3",149600000,149700000,41.170545,"A","chr3",149600000,149700000,30.915418,"A",-10.255127,"AA",2.09005012372625e-06,1
"16932","chr3",149700000,149800000,42.629055,"A","chr3",149700000,149800000,11.139298,"A",-31.489757,"AA",0.617121788387108,1
"16933","chr3",149800000,149900000,43.490045,"A","chr3",149800000,149900000,16.100968,"A",-27.389077,"AA",0.323535145506601,1
"16934","chr3",149900000,150000000,39.502185,"A","chr3",149900000,150000000,31.461478,"A",-8.040707,"AA",0.00011650964137059,1
"16935","chr3",150000000,150100000,46.266415,"A","chr3",150000000,150100000,47.472684,"A",1.206269,"AA",0.0416051641854338,1
"16936","chr3",150100000,150200000,45.87041,"A","chr3",150100000,150200000,46.037256,"A",0.166846,"AA",0.0233572025543051,1
"16937","chr3",150200000,150300000,44.37252,"A","chr3",150200000,150300000,36.770142,"A",-7.602378,"AA",3.89908527705456e-06,1
"16938","chr3",150300000,150400000,30.930495,"A","chr3",150300000,150400000,17.795684,"A",-13.134811,"AA",9.65881346450302e-08,1
"16939","chr3",150400000,150500000,31.734395,"A","chr3",150400000,150500000,16.8161,"A",-14.918295,"AA",0.0001144342285373,1
"16940","chr3",150500000,150600000,17.574185,"A","chr3",150500000,150600000,-7.06461,"B",-24.638795,"AB",0.251487735626575,1
"16941","chr3",150600000,150700000,11.086185,"A","chr3",150600000,150700000,-18.735768,"B",-29.821953,"AB",2.64937138625725,0.666231112314749
"16942","chr3",150700000,150800000,11.362245,"A","chr3",150700000,150800000,-20.989314,"B",-32.351559,"AB",3.65616805396553,0.371754161311169
"16943","chr3",150800000,150900000,15.478085,"A","chr3",150800000,150900000,-12.548114,"B",-28.026199,"AB",1.8672101671345,0.97957257929703
"16944","chr3",150900000,151000000,15.6194,"A","chr3",150900000,151000000,-13.795802,"B",-29.415202,"AB",2.40378313654172,0.74185571365437
"16945","chr3",151000000,151100000,29.50023,"A","chr3",151000000,151100000,13.45602,"A",-16.04421,"AA",0.0318616810315477,1
"16946","chr3",151100000,151200000,19.874005,"A","chr3",151100000,151200000,-9.297976,"B",-29.171981,"AB",2.47269451612936,0.657419434709395
"16947","chr3",151200000,151300000,4.948505,"A","chr3",151200000,151300000,-11.588604,"B",-16.537109,"AB",0.135256551023892,1
"16948","chr3",151300000,151400000,-2.28533,"B","chr3",151300000,151400000,-17.891722,"B",-15.606392,"BB",0.252197311651914,1
"16949","chr3",151400000,151500000,10.997995,"A","chr3",151400000,151500000,-13.816694,"B",-24.814689,"AB",1.97025467162912,0.852192168370319
"16950","chr3",151500000,151600000,17.674855,"A","chr3",151500000,151600000,-7.738316,"B",-25.413171,"AB",0.85567175179818,1
"16951","chr3",151600000,151700000,20.652545,"A","chr3",151600000,151700000,-2.529426,"B",-23.181971,"AB",0.0829946225160532,1
"16952","chr3",151700000,151800000,17.879175,"A","chr3",151700000,151800000,6.132722,"A",-11.746453,"AA",2.64989832928605e-08,1
"16953","chr3",151800000,151900000,17.185245,"A","chr3",151800000,151900000,3.661466,"A",-13.523779,"AA",9.04718165011397e-08,1
"16954","chr3",151900000,152000000,29.30193,"A","chr3",151900000,152000000,25.961998,"A",-3.339932,"AA",0.0382081402963249,1
"16955","chr3",152000000,152100000,35.67675,"A","chr3",152000000,152100000,39.673306,"A",3.996556,"AA",0.300718573802541,1
"16956","chr3",152100000,152200000,19.47584,"A","chr3",152100000,152200000,23.886988,"A",4.411148,"AA",0.214108009935035,1
"16957","chr3",152200000,152300000,-16.756885,"B","chr3",152200000,152300000,-23.256802,"B",-6.499917,"BB",0.065012779769824,1
"16958","chr3",152300000,152400000,-21.58766,"B","chr3",152300000,152400000,-28.910086,"B",-7.322426,"BB",0.25647113821579,1
"16959","chr3",152400000,152500000,-19.50914,"B","chr3",152400000,152500000,-31.224226,"B",-11.715086,"BB",1.31200645766651,1
"16960","chr3",152500000,152600000,-24.911785,"B","chr3",152500000,152600000,-34.146572,"B",-9.234787,"BB",1.03583892128669,1
"16961","chr3",152600000,152700000,-14.50769,"B","chr3",152600000,152700000,-30.873152,"B",-16.365462,"BB",2.62918437647414,0.659576609854024
"16962","chr3",152700000,152800000,2.4633,"A","chr3",152700000,152800000,-2.369232,"B",-4.832532,"AB",5.44403003219567e-06,1
"16963","chr3",152800000,152900000,22.20176,"A","chr3",152800000,152900000,22.259268,"A",0.0575079999999986,"AA",0.00297919504182665,1
"16964","chr3",152900000,153000000,15.88075,"A","chr3",152900000,153000000,-11.010288,"B",-26.891038,"AB",1.61989043303025,1
"16965","chr3",153000000,153100000,3.77842,"A","chr3",153000000,153100000,-22.355508,"B",-26.133928,"AB",5.6192940294922,0.393640388878027
"16966","chr3",153100000,153200000,-9.90664,"B","chr3",153100000,153200000,-26.100042,"B",-16.193402,"BB",1.74084899421096,1
"16967","chr3",153200000,153300000,-17.70127,"B","chr3",153200000,153300000,-27.195512,"B",-9.494242,"BB",0.535190928994521,1
"16968","chr3",153300000,153400000,-18.58763,"B","chr3",153300000,153400000,-30.419744,"B",-11.832114,"BB",1.25436867363797,1
"16969","chr3",153400000,153500000,-18.164865,"B","chr3",153400000,153500000,-28.871452,"B",-10.706587,"BB",0.825680150410999,1
"16970","chr3",153500000,153600000,-11.1793,"B","chr3",153500000,153600000,-33.87632,"B",-22.69702,"BB",6.18624691497117,0.134338942871048
"16971","chr3",153600000,153700000,-13.743135,"B","chr3",153600000,153700000,-32.272062,"B",-18.528927,"BB",3.70612991424502,0.544741042440284
"16972","chr3",153700000,153800000,-16.222545,"B","chr3",153700000,153800000,-21.107404,"B",-4.884859,"BB",0.0974150305531744,1
"16973","chr3",153800000,153900000,-7.933085,"B","chr3",153800000,153900000,-9.46971,"B",-1.536625,"BB",0.00082773178457431,1
"16974","chr3",153900000,154000000,-12.03009,"B","chr3",153900000,154000000,-10.25629,"B",1.7738,"BB",1.79218257093025e-05,1
"16975","chr3",154000000,154100000,-16.648085,"B","chr3",154000000,154100000,-10.676864,"B",5.971221,"BB",3.92332399568687e-05,1
