"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","BT549chr","BT549start","BT549end","BT549EV","BT549compartment","D.EV","compartment","sample_maha","padj"
"1631","chr19",22300000,22400000,-29.41627,"B","chr19",22300000,22400000,-4.80143,"B",24.61484,"BB",8.40416087354907,0.0301545603862906
"1632","chr19",22400000,22500000,-30.219895,"B","chr19",22400000,22500000,-5.49134,"B",24.728555,"BB",8.34214021082772,0.0310782769430146
"1633","chr19",22500000,22600000,-29.396515,"B","chr19",22500000,22600000,-3.92019,"B",25.476325,"BB",12.1784910972683,0.00435571464754692
"1634","chr19",22600000,22700000,-29.67611,"B","chr19",22600000,22700000,-3.84079,"B",25.83532,"BB",12.94092057793,0.00335411510334751
"1635","chr19",22800000,22900000,-28.66659,"B","chr19",22800000,22900000,-3.14884,"B",25.51775,"BB",14.3840681716911,0.00167910113807535
"1636","chr19",23100000,23200000,-28.567685,"B","chr19",23100000,23200000,-3.609505,"B",24.95818,"BB",10.7319024781672,0.00723593998279499
"1637","chr19",23400000,23500000,-23.20281,"B","chr19",23400000,23500000,0.91226,"A",24.11507,"BA",12.7963047792042,0.00359373855645306
"1638","chr19",23700000,23800000,-19.241475,"B","chr19",23700000,23800000,2.340475,"A",21.58195,"BA",11.0626633606651,0.00794468322999164
"1639","chr19",30100000,30200000,-5.85444,"B","chr19",30100000,30200000,-13.6976,"B",-7.84316,"BB",13.7836510877233,0.00215514627251405
"1640","chr19",31100000,31200000,-18.888455,"B","chr19",31100000,31200000,-26.952735,"B",-8.06428,"BB",16.5429982487946,0.00059684130362673
"1641","chr19",31500000,31600000,-15.37869,"B","chr19",31500000,31600000,-23.05987,"B",-7.68118,"BB",14.3239161773162,0.00180567012694275
"1642","chr19",31600000,31700000,-6.23503,"B","chr19",31600000,31700000,-21.13004,"B",-14.89501,"BB",38.9855677329196,8.5957913898096e-09
"1643","chr19",31700000,31800000,-7.599975,"B","chr19",31700000,31800000,-21.60465,"B",-14.004675,"BB",34.006567509526,1.28685916379597e-07
"1644","chr19",31800000,31900000,-2.825775,"B","chr19",31800000,31900000,-18.19444,"B",-15.368665,"BB",40.2896912758759,6.2143096025053e-09
"1645","chr19",31900000,32000000,-9.000775,"B","chr19",31900000,32000000,-20.97622,"B",-11.975445,"BB",25.5640620562255,7.70014112946937e-06
"1646","chr19",32000000,32100000,-15.7199,"B","chr19",32000000,32100000,-22.126375,"B",-6.406475,"BB",10.6622163026053,0.00904805855029343
"1647","chr19",32100000,32200000,-15.1998,"B","chr19",32100000,32200000,-18.985455,"B",-3.785655,"BB",6.48285098349915,0.0769741993685805
"1648","chr19",32500000,32600000,-19.020405,"B","chr19",32500000,32600000,-24.56401,"B",-5.543605,"BB",9.70274802421104,0.0169210593205917
"1649","chr19",32700000,32800000,-19.152785,"B","chr19",32700000,32800000,-24.41368,"B",-5.260895,"BB",8.69521937482948,0.0260975729166
"1650","chr19",33800000,33900000,5.188605,"A","chr19",33800000,33900000,-5.171235,"B",-10.35984,"AB",7.49107860676493,0.0427615787350352
"1651","chr19",35800000,35900000,12.94104,"A","chr19",35800000,35900000,-2.52105,"B",-15.46209,"AB",10.5955993940256,0.00772469207895405
"1652","chr19",36000000,36100000,18.71876,"A","chr19",36000000,36100000,-0.7098,"B",-19.42856,"AB",9.75206866644349,0.0155271804082434
"1653","chr19",36800000,36900000,-19.80511,"B","chr19",36800000,36900000,5.240745,"A",25.045855,"BA",42.2980847148733,2.35322749923121e-09
"1654","chr19",37000000,37100000,-17.01408,"B","chr19",37000000,37100000,3.572185,"A",20.586265,"BA",11.9003480173816,0.00458381397546385
"1655","chr19",37200000,37300000,-18.19272,"B","chr19",37200000,37300000,1.94079,"A",20.13351,"BA",6.27270541881006,0.0852116030285903
"1656","chr19",37500000,37600000,-24.581155,"B","chr19",37500000,37600000,-0.479745,"B",24.10141,"BB",7.11952378460517,0.0567007005297849
"1657","chr19",41600000,41700000,-0.79055,"B","chr19",41600000,41700000,-7.4617,"B",-6.67115,"BB",6.39097434290628,0.0804412074832909
"1658","chr19",42000000,42100000,-0.285265,"B","chr19",42000000,42100000,-11.55635,"B",-11.271085,"BB",21.2248102017665,6.20092751957552e-05
"1659","chr19",42100000,42200000,-0.35917,"B","chr19",42100000,42200000,-14.54891,"B",-14.18974,"BB",32.4940324464691,2.20901804920326e-07
"1660","chr19",42200000,42300000,3.343025,"A","chr19",42200000,42300000,-9.007065,"B",-12.35009,"AB",20.2517545696763,8.96284125048858e-05
"1661","chr19",42300000,42400000,15.096025,"A","chr19",42300000,42400000,-4.83742,"B",-19.933445,"AB",35.1037057019961,8.12473062495305e-08
"1662","chr19",42800000,42900000,23.1334,"A","chr19",42800000,42900000,0.991415,"A",-22.141985,"AA",11.0845541781833,0.00739789848548411
"1663","chr19",42900000,43000000,21.752395,"A","chr19",42900000,43000000,-9.954885,"B",-31.70728,"AB",215.021561556376,4.48323819546575e-46
"1664","chr19",43000000,43100000,13.939215,"A","chr19",43000000,43100000,-19.662505,"B",-33.60172,"AB",232.874001275977,9.12222896866824e-50
"1665","chr19",43100000,43200000,8.5881,"A","chr19",43100000,43200000,-21.01057,"B",-29.59867,"AB",159.14894594911,3.50512681978276e-34
"1666","chr19",43200000,43300000,10.282135,"A","chr19",43200000,43300000,-13.377925,"B",-23.66006,"AB",89.7623435789051,1.94029406769001e-19
"1667","chr19",43300000,43400000,14.18832,"A","chr19",43300000,43400000,-15.048495,"B",-29.236815,"AB",152.444767609194,9.28186578402741e-33
"1668","chr19",43400000,43500000,9.44487,"A","chr19",43400000,43500000,-17.81338,"B",-27.25825,"AB",124.336161098335,8.9178934138661e-27
"1669","chr19",43500000,43600000,12.11922,"A","chr19",43500000,43600000,-14.76204,"B",-26.88126,"AB",119.134850588788,1.00828978490941e-25
"1670","chr19",43600000,43700000,14.67967,"A","chr19",43600000,43700000,-8.872175,"B",-23.551845,"AB",79.3652210109954,3.2299191216645e-17
"1671","chr19",43700000,43800000,12.459315,"A","chr19",43700000,43800000,-14.20166,"B",-26.660975,"AB",116.149106127419,6.85603168720154e-25
"1672","chr19",43800000,43900000,9.627025,"A","chr19",43800000,43900000,-14.35184,"B",-23.978865,"AB",91.2343897082423,7.75026960957254e-20
"1673","chr19",43900000,44000000,17.305135,"A","chr19",43900000,44000000,-6.958545,"B",-24.26368,"AB",76.9905480293548,1.02084247177926e-16
"1674","chr19",44000000,44100000,21.259685,"A","chr19",44000000,44100000,0.612745,"A",-20.64694,"AA",10.8051917466132,0.00933086353896831
"1675","chr19",50500000,50600000,-12.03528,"B","chr19",50500000,50600000,4.94366,"A",16.97894,"BA",8.79435042783501,0.0261922263757141
"1676","chr19",51400000,51500000,11.29704,"A","chr19",51400000,51500000,-13.64283,"B",-24.93987,"AB",101.970815031549,4.27002395074088e-22
"1677","chr19",51500000,51600000,2.78462,"A","chr19",51500000,51600000,-13.734105,"B",-16.518725,"AB",39.5976234921775,7.17213816038038e-09
"1678","chr19",53500000,53600000,-20.34956,"B","chr19",53500000,53600000,3.20496,"A",23.55452,"BA",23.1018733516791,2.10269862238816e-05
"1679","chr19",56900000,57000000,-26.45458,"B","chr19",56900000,57000000,-2.28569,"B",24.16889,"BB",9.66723941795927,0.018648221285125
"1680","chr19",57200000,57300000,-31.57582,"B","chr19",57200000,57300000,-7.50582,"B",24.07,"BB",7.03274555177674,0.0591895772681467
"1681","chr2",300000,400000,-40.24989,"B","chr2",300000,400000,-1.3167,"B",38.93319,"BB",6.52984076282208,0.0789511594181923
"1682","chr2",400000,500000,-48.42796,"B","chr2",400000,500000,-2.90067,"B",45.52729,"BB",9.95042992763155,0.0140894729582112
"1683","chr2",500000,600000,-48.640645,"B","chr2",500000,600000,-0.11623,"B",48.524415,"BB",24.4312834565123,1.72645323832729e-05
"1684","chr2",600000,700000,-36.444625,"B","chr2",600000,700000,2.95782,"A",39.402445,"BA",17.940361991149,0.00030490682998818
"1685","chr2",1900000,2000000,-41.23177,"B","chr2",1900000,2000000,-0.35596,"B",40.87581,"BB",10.9949224005946,0.0109105900524382
"1686","chr2",2000000,2100000,-47.761045,"B","chr2",2000000,2100000,-2.13575,"B",45.625295,"BB",12.3113537719107,0.00452372589579868
"1687","chr2",7100000,7200000,-31.727865,"B","chr2",7100000,7200000,1.491305,"A",33.21917,"BA",6.61284271599156,0.0721057323874836
"1688","chr2",8400000,8500000,-31.22056,"B","chr2",8400000,8500000,1.778125,"A",32.998685,"BA",6.78725869112037,0.0733956832986361
"1689","chr2",8600000,8700000,-28.79839,"B","chr2",8600000,8700000,4.871815,"A",33.670205,"BA",13.1821346037093,0.00299306683600235
"1690","chr2",8700000,8800000,-27.31201,"B","chr2",8700000,8800000,7.45488,"A",34.76689,"BA",20.5589087119477,8.58195894683881e-05
"1691","chr2",8800000,8900000,-14.136215,"B","chr2",8800000,8900000,11.01726,"A",25.153475,"BA",16.3287678552261,0.00059738399919372
"1692","chr2",17500000,17600000,-8.46404,"B","chr2",17500000,17600000,-20.361195,"B",-11.897155,"BB",12.4535582485243,0.00421729735286923
"1693","chr2",17600000,17700000,15.270625,"A","chr2",17600000,17700000,-17.058255,"B",-32.32888,"AB",45.3533973092898,5.22625624603254e-10
"1694","chr2",17700000,17800000,29.702545,"A","chr2",17700000,17800000,-11.72915,"B",-41.431695,"AB",58.9807822843259,7.03779577892173e-13
"1695","chr2",18000000,18100000,19.077745,"A","chr2",18000000,18100000,-6.679895,"B",-25.75764,"AB",5.35681936541306,0.0893114170367991
"1696","chr2",18300000,18400000,14.726555,"A","chr2",18300000,18400000,-10.35521,"B",-25.081765,"AB",11.5002040860109,0.00667871756692187
"1697","chr2",18400000,18500000,28.377705,"A","chr2",18400000,18500000,-19.91523,"B",-48.292935,"AB",150.30731142243,3.38581055071966e-32
"1698","chr2",18500000,18600000,24.203935,"A","chr2",18500000,18600000,-12.620105,"B",-36.82404,"AB",39.623344008501,1.01566189023025e-08
"1699","chr2",18600000,18700000,18.578985,"A","chr2",18600000,18700000,-10.857555,"B",-29.43654,"AB",21.1826342825135,5.26442091605934e-05
"1700","chr2",18700000,18800000,30.52249,"A","chr2",18700000,18800000,-7.41651,"B",-37.939,"AB",23.1752900340561,2.44182509468923e-05
"1701","chr2",18800000,18900000,22.414115,"A","chr2",18800000,18900000,-11.641575,"B",-34.05569,"AB",32.3910794603234,2.81895798319394e-07
"1702","chr2",19100000,19200000,23.5164,"A","chr2",19100000,19200000,-8.72173,"B",-32.23813,"AB",16.2518361065248,0.00068515865696764
"1703","chr2",19200000,19300000,27.75327,"A","chr2",19200000,19300000,-8.24153,"B",-35.9948,"AB",24.3495484529973,1.39034477518766e-05
"1704","chr2",19300000,19400000,32.683845,"A","chr2",19300000,19400000,-8.5852,"B",-41.269045,"AB",37.7863602741561,2.0804356545294e-08
"1705","chr2",19400000,19500000,26.267795,"A","chr2",19400000,19500000,-6.75814,"B",-33.025935,"AB",12.7658918984171,0.00303978098477337
"1706","chr2",20600000,20700000,32.26385,"A","chr2",20600000,20700000,-3.319725,"B",-35.583575,"AB",7.36413037298164,0.0506252773061121
"1707","chr2",29200000,29300000,40.226915,"A","chr2",29200000,29300000,-0.93582,"B",-41.162735,"AB",7.56905210222079,0.0454988624116258
"1708","chr2",29400000,29500000,32.416515,"A","chr2",29400000,29500000,-5.38825,"B",-37.804765,"AB",14.8829708423913,0.00132421863760614
"1709","chr2",29500000,29600000,24.672895,"A","chr2",29500000,29600000,-14.092505,"B",-38.7654,"AB",60.8222402145191,2.56585372025517e-13
"1710","chr2",29600000,29700000,25.12451,"A","chr2",29600000,29700000,-16.079835,"B",-41.204345,"AB",78.3410356744715,4.35851608378014e-17
"1711","chr2",29700000,29800000,22.33034,"A","chr2",29700000,29800000,-20.378805,"B",-42.709145,"AB",109.229332211109,1.44677306933099e-23
"1712","chr2",29800000,29900000,38.762715,"A","chr2",29800000,29900000,-22.191085,"B",-60.9538,"AB",308.172141295288,6.61104328071893e-66
"1713","chr2",29900000,30000000,37.19672,"A","chr2",29900000,30000000,-22.052245,"B",-59.248965,"AB",275.834782555394,4.72982539865619e-59
"1714","chr2",30000000,30100000,29.04214,"A","chr2",30000000,30100000,-19.719345,"B",-48.761485,"AB",151.954390659975,1.23697447091779e-32
"1715","chr2",30100000,30200000,28.2275,"A","chr2",30100000,30200000,-16.34787,"B",-44.57537,"AB",103.302052103818,2.58753737767533e-22
"1716","chr2",30200000,30300000,26.889935,"A","chr2",30200000,30300000,-11.57555,"B",-38.465485,"AB",48.1124114125066,1.79498817719069e-10
"1717","chr2",30300000,30400000,42.785055,"A","chr2",30300000,30400000,-1.508995,"B",-44.29405,"AB",13.8889676680743,0.00213229471220556
"1718","chr2",30400000,30500000,39.727845,"A","chr2",30400000,30500000,-10.42645,"B",-50.154295,"AB",96.6342494330954,4.86138052712913e-21
"1719","chr2",30500000,30600000,35.18837,"A","chr2",30500000,30600000,-15.069065,"B",-50.257435,"AB",130.168818306527,4.56412523344572e-28
"1720","chr2",30600000,30700000,38.601615,"A","chr2",30600000,30700000,-9.817025,"B",-48.41864,"AB",69.1101882158821,4.97290381931915e-15
"1721","chr2",30700000,30800000,36.11728,"A","chr2",30700000,30800000,-12.484425,"B",-48.601705,"AB",101.71514688319,5.57004449388022e-22
"1722","chr2",30800000,30900000,34.81871,"A","chr2",30800000,30900000,-12.009465,"B",-46.828175,"AB",82.6916676525336,6.23292805857875e-18
"1723","chr2",30900000,31000000,27.78109,"A","chr2",30900000,31000000,-10.40563,"B",-38.18672,"AB",38.4713647035775,1.56868689198253e-08
"1724","chr2",31000000,31100000,29.1078,"A","chr2",31000000,31100000,-20.878345,"B",-49.986145,"AB",167.2784985505,9.84048281006823e-36
"1725","chr2",31100000,31200000,30.615695,"A","chr2",31100000,31200000,-14.89881,"B",-45.514505,"AB",93.5225247646161,3.96565460150636e-20
"1726","chr2",31200000,31300000,38.80461,"A","chr2",31200000,31300000,-17.834855,"B",-56.639465,"AB",208.163400915878,1.29443640190743e-44
"1727","chr2",31300000,31400000,37.627955,"A","chr2",31300000,31400000,-11.70713,"B",-49.335085,"AB",99.817449821925,1.40739432460282e-21
"1728","chr2",31400000,31500000,40.33359,"A","chr2",31400000,31500000,-12.132815,"B",-52.466405,"AB",120.903039184688,4.73967754774023e-26
"1729","chr2",31500000,31600000,45.494935,"A","chr2",31500000,31600000,-4.83394,"B",-50.328875,"AB",44.9420716586316,6.42623139904943e-10
"1730","chr2",31600000,31700000,48.9414,"A","chr2",31600000,31700000,-7.964945,"B",-56.906345,"AB",116.467010545212,3.98922182040115e-25
"1731","chr2",31700000,31800000,41.16838,"A","chr2",31700000,31800000,-15.29537,"B",-56.46375,"AB",187.414504558474,3.2776081504276e-40
"1732","chr2",31800000,31900000,38.288015,"A","chr2",31800000,31900000,-12.702925,"B",-50.99094,"AB",117.559194026939,2.75249063855832e-25
"1733","chr2",31900000,32000000,31.38768,"A","chr2",31900000,32000000,-12.20596,"B",-43.59364,"AB",68.7848912057466,4.90443387844156e-15
"1734","chr2",32000000,32100000,40.830185,"A","chr2",32000000,32100000,-6.756,"B",-47.586185,"AB",47.4577054218637,2.26582300432679e-10
"1735","chr2",39800000,39900000,24.48584,"A","chr2",39800000,39900000,-9.679595,"B",-34.165435,"AB",26.3285769950596,7.45490667846512e-06
"1736","chr2",39900000,40000000,28.13494,"A","chr2",39900000,40000000,-5.52382,"B",-33.65876,"AB",10.2755690406454,0.0120466930700271
"1737","chr2",50800000,50900000,-19.315575,"B","chr2",50800000,50900000,-24.246635,"B",-4.93106,"BB",11.3104453282862,0.00609110360067652
"1738","chr2",60500000,60600000,-7.785175,"B","chr2",60500000,60600000,-21.18751,"B",-13.402335,"BB",16.7437955505198,0.00054173957274166
"1739","chr2",60600000,60700000,-7.14486,"B","chr2",60600000,60700000,-18.336605,"B",-11.191745,"BB",9.02086190264974,0.0285593015000503
"1740","chr2",60700000,60800000,3.170755,"A","chr2",60700000,60800000,-16.39348,"B",-19.564235,"AB",15.8272988757915,0.00088304328084536
"1741","chr2",64400000,64500000,51.27553,"A","chr2",64400000,64500000,1.13674,"A",-50.13879,"AA",15.3975143940022,0.00108108922024427
"1742","chr2",64500000,64600000,46.97896,"A","chr2",64500000,64600000,-2.64799,"B",-49.62695,"AB",28.3686863877529,1.98774748971813e-06
"1743","chr2",64600000,64700000,49.545485,"A","chr2",64600000,64700000,1.002685,"A",-48.5428,"AA",14.2272568431756,0.00181348281325608
"1744","chr2",68600000,68700000,21.9556,"A","chr2",68600000,68700000,-9.12227,"B",-31.07787,"AB",18.2192754494163,0.00026560564108723
"1745","chr2",68700000,68800000,33.362115,"A","chr2",68700000,68800000,-3.019075,"B",-36.38119,"AB",7.4008209372601,0.0504405999491108
"1746","chr2",68800000,68900000,24.19543,"A","chr2",68800000,68900000,-7.3659,"B",-31.56133,"AB",13.8828789813915,0.0022258812928418
"1747","chr2",69000000,69100000,41.35168,"A","chr2",69000000,69100000,-4.40501,"B",-45.75669,"AB",26.7024242926997,4.42703330171825e-06
"1748","chr2",70500000,70600000,53.901005,"A","chr2",70500000,70600000,0.516455,"A",-53.38455,"AA",26.2807172936054,5.43933879461041e-06
"1749","chr2",70600000,70700000,47.13984,"A","chr2",70600000,70700000,-11.721015,"B",-58.860855,"AB",179.892997615982,1.61787970868243e-38
"1750","chr2",70700000,70800000,50.21323,"A","chr2",70700000,70800000,-12.967775,"B",-63.181005,"AB",247.292269915137,6.1806184332321e-53
"1751","chr2",70800000,70900000,47.338595,"A","chr2",70800000,70900000,-4.26135,"B",-51.599945,"AB",45.1505773757431,6.72898369029158e-10
"1752","chr2",70900000,71000000,45.151675,"A","chr2",70900000,71000000,-12.46233,"B",-57.614005,"AB",172.08814686154,6.24532016378495e-37
"1753","chr2",71000000,71100000,43.092995,"A","chr2",71000000,71100000,-7.95498,"B",-51.047975,"AB",78.6468191743106,4.56613215660422e-17
"1754","chr2",71100000,71200000,47.43287,"A","chr2",71100000,71200000,0.51601,"A",-46.91686,"AA",14.4712084795162,0.00133996328942777
"1755","chr2",71700000,71800000,47.998015,"A","chr2",71700000,71800000,0.378425,"A",-47.61959,"AA",12.9579600467849,0.00332291897377739
"1756","chr2",72000000,72100000,35.50066,"A","chr2",72000000,72100000,-2.605515,"B",-38.106175,"AB",7.78340709198558,0.0409134235043546
"1757","chr2",72100000,72200000,30.983075,"A","chr2",72100000,72200000,-8.83282,"B",-39.815895,"AB",34.9818745755358,1.0421586037881e-07
"1758","chr2",72200000,72300000,38.02963,"A","chr2",72200000,72300000,-3.93372,"B",-41.96335,"AB",18.2685821059134,0.00025930997266139
"1759","chr2",72500000,72600000,31.869455,"A","chr2",72500000,72600000,-4.27569,"B",-36.145145,"AB",10.4339311867818,0.0100218710160895
"1760","chr2",72600000,72700000,27.18605,"A","chr2",72600000,72700000,-7.70655,"B",-34.8926,"AB",19.0340792835862,0.00017864932261824
"1761","chr2",83200000,83300000,-8.78142,"B","chr2",83200000,83300000,-21.207055,"B",-12.425635,"BB",14.1857237385843,0.00177859188372662
"1762","chr2",84100000,84200000,-18.22825,"B","chr2",84100000,84200000,-21.92695,"B",-3.6987,"BB",6.6604120121825,0.0642864817017592
"1763","chr2",100200000,100300000,-12.435285,"B","chr2",100200000,100300000,20.88877,"A",33.324055,"BA",61.323359177363,2.23075885559745e-13
"1764","chr2",100300000,100400000,-15.327095,"B","chr2",100300000,100400000,14.08347,"A",29.410565,"BA",29.9816329920367,9.64251387928869e-07
"1765","chr2",100400000,100500000,-14.21508,"B","chr2",100400000,100500000,16.49478,"A",30.70986,"BA",40.6454234873011,4.65931680782484e-09
"1766","chr2",100500000,100600000,-13.25315,"B","chr2",100500000,100600000,17.991295,"A",31.244445,"BA",46.7430046285308,3.47770611639214e-10
"1767","chr2",100600000,100700000,-14.08672,"B","chr2",100600000,100700000,19.4778,"A",33.56452,"BA",58.9484512554831,6.63038992525647e-13
"1768","chr2",100700000,100800000,-17.9586,"B","chr2",100700000,100800000,12.25061,"A",30.20921,"BA",27.7515592762677,2.41298930478953e-06
"1769","chr2",100800000,100900000,-11.458405,"B","chr2",100800000,100900000,12.52606,"A",23.984465,"BA",16.8883985592534,0.00050491351330934
"1770","chr2",100900000,101000000,-6.459,"B","chr2",100900000,101000000,14.73956,"A",21.19856,"BA",17.2503141474188,0.00045012032309216
"1771","chr2",106200000,106300000,15.77719,"A","chr2",106200000,106300000,-14.470465,"B",-30.247655,"AB",31.9787292992244,3.09707036823537e-07
"1772","chr2",106400000,106500000,24.342215,"A","chr2",106400000,106500000,-6.386685,"B",-30.7289,"AB",9.19465043423974,0.020478261411782
"1773","chr2",106500000,106600000,9.168265,"A","chr2",106500000,106600000,-12.482965,"B",-21.65123,"AB",12.4269076919096,0.00388441200147378
"1774","chr2",106600000,106700000,1.975175,"A","chr2",106600000,106700000,-13.589005,"B",-15.56418,"AB",7.72320311925511,0.0421123684165153
"1775","chr2",119100000,119200000,19.10848,"A","chr2",119100000,119200000,-12.732295,"B",-31.840775,"AB",32.1351044850009,3.19083430184056e-07
"1776","chr2",119200000,119300000,7.54931,"A","chr2",119200000,119300000,-11.527255,"B",-19.076565,"AB",7.64047451093061,0.0562045450110305
"1777","chr2",119400000,119500000,21.57393,"A","chr2",119400000,119500000,-7.93225,"B",-29.50618,"AB",12.3564493191243,0.00442512575469285
"1778","chr2",119700000,119800000,35.949795,"A","chr2",119700000,119800000,-12.383305,"B",-48.3331,"AB",97.7448029323792,4.07894712936636e-21
"1779","chr2",119800000,119900000,18.740505,"A","chr2",119800000,119900000,-11.42731,"B",-30.167815,"AB",19.6447324454886,0.00011253964507321
"1780","chr2",119900000,120000000,42.5545,"A","chr2",119900000,120000000,-5.59468,"B",-48.14918,"AB",40.2653953438825,7.44790368979498e-09
"1781","chr2",120200000,120300000,30.01601,"A","chr2",120200000,120300000,-4.002845,"B",-34.018855,"AB",7.0410948565834,0.0589449097541674
"1782","chr2",120400000,120500000,41.76148,"A","chr2",120400000,120500000,-1.46937,"B",-43.23085,"AB",11.516269437799,0.00599313865055256
"1783","chr2",120800000,120900000,39.772195,"A","chr2",120800000,120900000,-0.836515,"B",-40.60871,"AB",6.94541519351738,0.0617299736733287
"1784","chr2",121100000,121200000,35.96377,"A","chr2",121100000,121200000,-7.843005,"B",-43.806775,"AB",42.4570448135589,2.18321902425472e-09
"1785","chr2",121200000,121300000,53.571525,"A","chr2",121200000,121300000,-8.41848,"B",-61.990005,"AB",175.260961081705,1.47577243452387e-37
"1786","chr2",121300000,121400000,51.71274,"A","chr2",121300000,121400000,-4.303645,"B",-56.016385,"AB",71.2708003138635,1.71516648392249e-15
"1787","chr2",121400000,121500000,38.92125,"A","chr2",121400000,121500000,-0.92186,"B",-39.84311,"AB",6.10282604376582,0.0926438046579859
"1788","chr2",121500000,121600000,38.67335,"A","chr2",121500000,121600000,-11.771255,"B",-50.444605,"AB",108.504085369938,1.44179752980298e-23
"1789","chr2",121600000,121700000,47.94922,"A","chr2",121600000,121700000,-7.75138,"B",-55.7006,"AB",107.141592734609,3.84312809772562e-23
"1790","chr2",121700000,121800000,39.28079,"A","chr2",121700000,121800000,-9.038195,"B",-48.318985,"AB",73.7623653694849,5.27228072960772e-16
"1791","chr2",121800000,121900000,37.98464,"A","chr2",121800000,121900000,-5.21653,"B",-43.20117,"AB",25.5846877928097,7.62791275063773e-06
"1792","chr2",121900000,122000000,53.761875,"A","chr2",121900000,122000000,-5.722665,"B",-59.48454,"AB",106.098758863758,6.44163103146609e-23
"1793","chr2",124100000,124200000,-50.33851,"B","chr2",124100000,124200000,-2.934365,"B",47.404145,"BB",12.7376161663483,0.00369618815688365
"1794","chr2",124200000,124300000,-42.125735,"B","chr2",124200000,124300000,-1.45514,"B",40.670595,"BB",8.13701813803523,0.0343800059661344
"1795","chr2",129100000,129200000,28.901985,"A","chr2",129100000,129200000,-4.65864,"B",-33.560625,"AB",7.27930325784868,0.0657156684739457
"1796","chr2",129200000,129300000,18.92062,"A","chr2",129200000,129300000,-14.54717,"B",-33.46779,"AB",42.3570998882718,1.88474789614272e-09
"1797","chr2",129300000,129400000,17.95925,"A","chr2",129300000,129400000,-13.010545,"B",-30.969795,"AB",29.6773567812377,9.43700257487451e-07
"1798","chr2",129400000,129500000,14.4156,"A","chr2",129400000,129500000,-19.68058,"B",-34.09618,"AB",62.8669397213946,1.12558242159982e-13
"1799","chr2",129500000,129600000,23.521005,"A","chr2",129500000,129600000,-16.242385,"B",-39.76339,"AB",73.3498735898058,4.44429922692321e-16
"1800","chr2",129600000,129700000,19.831745,"A","chr2",129600000,129700000,-19.824315,"B",-39.65606,"AB",88.7511346440241,4.19247027755334e-19
"1801","chr2",129700000,129800000,29.544305,"A","chr2",129700000,129800000,-18.92617,"B",-48.470475,"AB",138.23453013507,1.01669924687433e-29
"1802","chr2",129800000,129900000,35.31491,"A","chr2",129800000,129900000,-18.520625,"B",-53.835535,"AB",182.704724207201,4.63704485889999e-39
"1803","chr2",129900000,130000000,21.412765,"A","chr2",129900000,130000000,-20.98576,"B",-42.398525,"AB",110.649604452079,6.90720387327107e-24
"1804","chr2",130000000,130100000,4.81984,"A","chr2",130000000,130100000,-19.17955,"B",-23.99939,"AB",29.9843689336269,8.15135764905337e-07
"1805","chr2",130100000,130200000,-10.59313,"B","chr2",130100000,130200000,-20.864515,"B",-10.271385,"BB",11.2969260719858,0.00738133840401956
"1806","chr2",130200000,130300000,-12.993475,"B","chr2",130200000,130300000,-21.078805,"B",-8.08533,"BB",9.744537712374,0.0155711407877563
"1807","chr2",130400000,130500000,-4.76971,"B","chr2",130400000,130500000,-16.826995,"B",-12.057285,"BB",8.36187932286167,0.0438131558254198
"1808","chr2",130500000,130600000,-5.51226,"B","chr2",130500000,130600000,-18.41012,"B",-12.89786,"BB",10.7417449973433,0.00962144525567325
"1809","chr2",131400000,131500000,0.309845,"A","chr2",131400000,131500000,-13.597565,"B",-13.90741,"AB",6.70199808954071,0.0524146053619172
"1810","chr2",131500000,131600000,27.113475,"A","chr2",131500000,131600000,-12.85001,"B",-39.963485,"AB",59.1914244838728,6.35293219883304e-13
"1811","chr2",131600000,131700000,27.616285,"A","chr2",131600000,131700000,-12.01922,"B",-39.635505,"AB",49.4087031210839,7.33976452869477e-11
"1812","chr2",131700000,131800000,21.14311,"A","chr2",131700000,131800000,-8.036415,"B",-29.179525,"AB",9.93485340717334,0.0144314119367104
"1813","chr2",132900000,133000000,-12.226985,"B","chr2",132900000,133000000,-18.66374,"B",-6.436755,"BB",6.14930454444582,0.0904941784263074
"1814","chr2",133600000,133700000,-13.7642,"B","chr2",133600000,133700000,-19.742295,"B",-5.978095,"BB",6.39605582534211,0.0802706008989097
"1815","chr2",133700000,133800000,-14.720625,"B","chr2",133700000,133800000,-20.547545,"B",-5.82692,"BB",7.05528338258767,0.0821972179553491
"1816","chr2",133900000,134000000,1.9446,"A","chr2",133900000,134000000,-21.29757,"B",-23.24217,"AB",31.630969500216,4.10122923884766e-07
"1817","chr2",134000000,134100000,9.72338,"A","chr2",134000000,134100000,-27.354355,"B",-37.077735,"AB",120.590672317052,5.47972073316071e-26
"1818","chr2",134100000,134200000,34.933985,"A","chr2",134100000,134200000,-22.961935,"B",-57.89592,"AB",270.275366305486,7.79070954980682e-58
"1819","chr2",134200000,134300000,34.366405,"A","chr2",134200000,134300000,-22.43081,"B",-56.797215,"AB",251.991209749561,5.78859724374853e-54
"1820","chr2",134300000,134400000,25.52167,"A","chr2",134300000,134400000,-22.00233,"B",-47.524,"AB",155.980544628012,1.45065901471201e-33
"1821","chr2",134400000,134500000,24.51266,"A","chr2",134400000,134500000,-18.60503,"B",-43.11769,"AB",103.913050188261,1.8746101179019e-22
