"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","BT549chr","BT549start","BT549end","BT549EV","BT549compartment","D.EV","compartment","sample_maha","padj"
"14340","chr20",18100000,18200000,9.116995,"A","chr20",18100000,18200000,-8.071195,"B",-17.18819,"AB",3.5513864268431,0.404903637000533
"14341","chr20",18200000,18300000,11.168095,"A","chr20",18200000,18300000,-7.33807,"B",-18.506165,"AB",6.13327413529584,0.107922697950863
"14342","chr20",18300000,18400000,2.192875,"A","chr20",18300000,18400000,-8.44152,"B",-10.634395,"AB",0.164406730105528,1
"14343","chr20",18400000,18500000,7.127,"A","chr20",18400000,18500000,-0.97063,"B",-8.09763,"AB",0.0173571982636583,1
"14344","chr20",18500000,18600000,5.086785,"A","chr20",18500000,18600000,0.12542,"A",-4.961365,"AA",7.15998528447629e-05,1
"14345","chr20",18600000,18700000,-13.497585,"B","chr20",18600000,18700000,-12.62144,"B",0.876145000000001,"BB",5.75783578766552e-05,1
"14346","chr20",18700000,18800000,-16.15012,"B","chr20",18700000,18800000,-16.65403,"B",-0.503909999999998,"BB",0.00157890531280172,1
"14347","chr20",18800000,18900000,-12.418535,"B","chr20",18800000,18900000,-18.3558,"B",-5.937265,"BB",0.203276336632336,1
"14348","chr20",18900000,19000000,-18.56526,"B","chr20",18900000,19000000,-23.24782,"B",-4.68256,"BB",0.488080581134432,1
"14349","chr20",19000000,19100000,-24.49647,"B","chr20",19000000,19100000,-24.57485,"B",-0.0783800000000028,"BB",0.0688367713973863,1
"14350","chr20",19100000,19200000,-24.95306,"B","chr20",19100000,19200000,-24.76021,"B",0.19285,"BB",0.0751387084892307,1
"14351","chr20",19200000,19300000,-21.9467,"B","chr20",19200000,19300000,-25.289085,"B",-3.342385,"BB",0.379642127722756,1
"14352","chr20",19300000,19400000,-26.379975,"B","chr20",19300000,19400000,-24.674275,"B",1.7057,"BB",0.0204855055901578,1
"14353","chr20",19400000,19500000,-28.267495,"B","chr20",19400000,19500000,-21.546925,"B",6.72057,"BB",0.00054843465166684,1
"14354","chr20",19500000,19600000,-22.998425,"B","chr20",19500000,19600000,-22.442755,"B",0.555670000000003,"BB",0.0107280235311367,1
"14355","chr20",19600000,19700000,-13.234885,"B","chr20",19600000,19700000,-14.892315,"B",-1.65743,"BB",0.00082499378944394,1
"14356","chr20",19700000,19800000,5.13381,"A","chr20",19700000,19800000,-5.257565,"B",-10.391375,"AB",0.0796295705284774,1
"14357","chr20",19800000,19900000,6.95939,"A","chr20",19800000,19900000,-1.36344,"B",-8.32283,"AB",0.0232955733135565,1
"14358","chr20",19900000,20000000,8.321785,"A","chr20",19900000,20000000,2.197135,"A",-6.12465,"AA",0.00203308493374143,1
"14359","chr20",20000000,20100000,-17.256675,"B","chr20",20000000,20100000,-9.78835,"B",7.468325,"BB",0.156873524870819,1
"14360","chr20",20100000,20200000,-28.55242,"B","chr20",20100000,20200000,-18.64183,"B",9.91059,"BB",0.0672747602141238,1
"14361","chr20",20200000,20300000,-31.043975,"B","chr20",20200000,20300000,-22.66815,"B",8.375825,"BB",0.00516596495131975,1
"14362","chr20",20300000,20400000,-25.213375,"B","chr20",20300000,20400000,-16.12139,"B",9.091985,"BB",0.0393002258466664,1
"14363","chr20",20400000,20500000,-17.94445,"B","chr20",20400000,20500000,-12.536635,"B",5.407815,"BB",0.0180103014957876,1
"14364","chr20",20500000,20600000,-14.57834,"B","chr20",20500000,20600000,-16.31628,"B",-1.73794,"BB",0.00269875161550833,1
"14365","chr20",20600000,20700000,-22.26268,"B","chr20",20600000,20700000,-13.997335,"B",8.265345,"BB",0.0846885820562907,1
"14366","chr20",20700000,20800000,-27.908115,"B","chr20",20700000,20800000,-19.002585,"B",8.90553,"BB",0.0184778465287067,1
"14367","chr20",20800000,20900000,-28.496445,"B","chr20",20800000,20900000,-19.697525,"B",8.79892,"BB",0.0156741692449713,1
"14368","chr20",20900000,21000000,-32.658495,"B","chr20",20900000,21000000,-21.569025,"B",11.08947,"BB",0.0597917584212086,1
"14369","chr20",21000000,21100000,-24.79562,"B","chr20",21000000,21100000,-13.7298,"B",11.06582,"BB",0.468019438944288,1
"14370","chr20",21100000,21200000,-11.353,"B","chr20",21100000,21200000,-11.670375,"B",-0.317375,"BB",6.00091230964481e-06,1
"14371","chr20",21200000,21300000,-14.319015,"B","chr20",21200000,21300000,-9.558415,"B",4.7606,"BB",0.0316109920673437,1
"14372","chr20",21300000,21400000,-8.73961,"B","chr20",21300000,21400000,-6.5379,"B",2.20171,"BB",0.00623901729021047,1
"14373","chr20",21400000,21500000,-22.824825,"B","chr20",21400000,21500000,-19.505475,"B",3.31935,"BB",3.15963189760771e-05,1
"14374","chr20",21500000,21600000,-30.832915,"B","chr20",21500000,21600000,-20.820345,"B",10.01257,"BB",0.0405085421765212,1
"14375","chr20",21600000,21700000,-31.13999,"B","chr20",21600000,21700000,-27.60809,"B",3.5319,"BB",0.00614440496007047,1
"14376","chr20",21700000,21800000,-30.697735,"B","chr20",21700000,21800000,-24.05788,"B",6.639855,"BB",9.15215359472262e-05,1
"14377","chr20",21800000,21900000,-30.727895,"B","chr20",21800000,21900000,-26.428555,"B",4.29934,"BB",0.00095411704498169,1
"14378","chr20",21900000,22000000,-31.991705,"B","chr20",21900000,22000000,-25.456005,"B",6.5357,"BB",2.67740210779481e-05,1
"14379","chr20",22000000,22100000,-31.88284,"B","chr20",22000000,22100000,-22.045585,"B",9.837255,"BB",0.0292163633305848,1
"14380","chr20",22100000,22200000,-33.02182,"B","chr20",22100000,22200000,-26.79626,"B",6.22556,"BB",7.6711165171318e-11,1
"14381","chr20",22200000,22300000,-30.2953,"B","chr20",22200000,22300000,-26.73405,"B",3.56125,"BB",0.00237649775272862,1
"14382","chr20",22300000,22400000,-0.192015,"B","chr20",22300000,22400000,-23.4682,"B",-23.276185,"BB",40.3958347480139,5.66014018048671e-09
"14383","chr20",22400000,22500000,-13.810445,"B","chr20",22400000,22500000,-22.611205,"B",-8.80076,"BB",1.95932114048516,0.653557060699486
"14384","chr20",22500000,22600000,-18.00122,"B","chr20",22500000,22600000,-23.34542,"B",-5.3442,"BB",0.689899633544258,1
"14385","chr20",22600000,22700000,-18.446075,"B","chr20",22600000,22700000,-21.400245,"B",-2.95417,"BB",0.185246308114345,1
"14386","chr20",22700000,22800000,7.530365,"A","chr20",22700000,22800000,-22.81784,"B",-30.348205,"AB",115.290034869661,5.17368053186202e-25
"14387","chr20",22800000,22900000,-3.4551,"B","chr20",22800000,22900000,-23.655845,"B",-20.200745,"BB",26.4302746453565,5.34108420779992e-06
"14388","chr20",22900000,23000000,-3.897565,"B","chr20",22900000,23000000,-23.933995,"B",-20.03643,"BB",24.2680763406894,1.44601698510999e-05
"14389","chr20",23000000,23100000,0.78681,"A","chr20",23000000,23100000,-16.859025,"B",-17.645835,"AB",8.63671113012922,0.0345247266120883
"14390","chr20",23100000,23200000,0.451805,"A","chr20",23100000,23200000,-16.879475,"B",-17.33128,"AB",9.96235509660569,0.014733846722531
"14391","chr20",23200000,23300000,-13.698135,"B","chr20",23200000,23300000,-17.3815,"B",-3.683365,"BB",0.0370360909897645,1
"14392","chr20",23300000,23400000,5.597775,"A","chr20",23300000,23400000,-1.202045,"B",-6.79982,"AB",0.00231332784802761,1
"14393","chr20",23400000,23500000,-6.58999,"B","chr20",23400000,23500000,-16.933025,"B",-10.343035,"BB",0.791121806800438,1
"14394","chr20",23500000,23600000,-2.770135,"B","chr20",23500000,23600000,-18.91859,"B",-16.148455,"BB",6.79210507617709,0.0589652342874267
"14395","chr20",23600000,23700000,-11.708525,"B","chr20",23600000,23700000,-15.669075,"B",-3.96055,"BB",0.00824557235249736,1
"14396","chr20",23700000,23800000,-22.617355,"B","chr20",23700000,23800000,-19.386195,"B",3.23116,"BB",2.21380314629333e-06,1
"14397","chr20",23800000,23900000,-18.87284,"B","chr20",23800000,23900000,-22.37443,"B",-3.50159,"BB",0.17719054651318,1
"14398","chr20",23900000,24000000,-20.79911,"B","chr20",23900000,24000000,-22.33742,"B",-1.53831,"BB",0.0710265582692556,1
"14399","chr20",24000000,24100000,-21.35263,"B","chr20",24000000,24100000,-22.209495,"B",-0.856864999999999,"BB",0.0337965031077787,1
"14400","chr20",24100000,24200000,-16.65292,"B","chr20",24100000,24200000,-19.267825,"B",-2.614905,"BB",0.0588856323903185,1
"14401","chr20",24200000,24300000,-20.864615,"B","chr20",24200000,24300000,-23.804285,"B",-2.93967,"BB",0.292851680290044,1
"14402","chr20",24300000,24400000,-10.865425,"B","chr20",24300000,24400000,-21.316665,"B",-10.45124,"BB",2.52494662567194,0.53698962517814
"14403","chr20",24400000,24500000,-14.317125,"B","chr20",24400000,24500000,-21.05411,"B",-6.736985,"BB",0.700997309889017,1
"14404","chr20",24500000,24600000,-17.19118,"B","chr20",24500000,24600000,-22.382145,"B",-5.190965,"BB",0.529482617368358,1
"14405","chr20",24600000,24700000,-6.304655,"B","chr20",24600000,24700000,-20.78848,"B",-14.483825,"BB",6.02367722432052,0.100766898223363
"14406","chr20",24700000,24800000,-9.29068,"B","chr20",24700000,24800000,-19.903885,"B",-10.613205,"BB",1.93015679189862,0.720357238212604
"14407","chr20",24800000,24900000,-19.33044,"B","chr20",24800000,24900000,-19.411545,"B",-0.0811050000000009,"BB",0.0049812559801259,1
"14408","chr20",24900000,25000000,-4.32566,"B","chr20",24900000,25000000,-2.868655,"B",1.457005,"BB",0.00828531989255561,1
"14409","chr20",25000000,25100000,0.534315,"A","chr20",25000000,25100000,-0.79691,"B",-1.331225,"AB",8.33811904613261e-05,1
"14410","chr20",25100000,25200000,4.98708,"A","chr20",25100000,25200000,0.284485,"A",-4.702595,"AA",5.87082827458855e-05,1
"14411","chr20",25200000,25300000,14.573795,"A","chr20",25200000,25300000,12.60161,"A",-1.972185,"AA",4.92769405627451e-07,1
"14412","chr20",25300000,25400000,2.439905,"A","chr20",25300000,25400000,11.21995,"A",8.780045,"AA",1.07154076785371,1
"14413","chr20",25400000,25500000,-0.588025,"B","chr20",25400000,25500000,10.930715,"A",11.51874,"BA",3.19903542785649,0.262610499231899
"14414","chr20",25500000,25600000,-6.706105,"B","chr20",25500000,25600000,9.766535,"A",16.47264,"BA",11.1423961786554,0.00832780651403915
"14415","chr20",25600000,25700000,-10.244725,"B","chr20",25600000,25700000,9.308085,"A",19.55281,"BA",20.0711445575732,0.000113454085473
"14416","chr20",25700000,25800000,-14.46948,"B","chr20",25700000,25800000,4.193675,"A",18.663155,"BA",12.9993196389975,0.00346834123274238
"14417","chr20",25800000,25900000,-14.712315,"B","chr20",25800000,25900000,5.282715,"A",19.99503,"BA",18.7841576523401,0.00018036009181445
"14418","chr20",25900000,26000000,-21.54889,"B","chr20",25900000,26000000,5.33379,"A",26.88268,"BA",47.6055150503638,1.7642030574971e-10
"14419","chr20",26000000,26100000,-18.732855,"B","chr20",26000000,26100000,0.15473,"A",18.887585,"BA",13.0730407798777,0.00396686614498676
"14420","chr20",26100000,26200000,-31.14335,"B","chr20",26100000,26200000,-2.586895,"B",28.556455,"BB",54.6205930336574,5.85317171028888e-12
"14421","chr20",26200000,26300000,-30.45772,"B","chr20",26200000,26300000,-1.560625,"B",28.897095,"BB",58.7157074055629,7.4052813153177e-13
"14422","chr20",26300000,26400000,NA,NA,"chr20",26300000,26400000,NA,NA,NA,"NANA",0.663736612754346,1
"14423","chr20",29400000,29500000,-11.630735,"B","chr20",29400000,29500000,-14.369765,"B",-2.73903,"BB",0.00263553553249499,1
"14424","chr20",29500000,29600000,-25.303535,"B","chr20",29500000,29600000,-10.642175,"B",14.66136,"BB",2.37007425891424,0.588801147645468
"14425","chr20",29600000,29700000,-18.642955,"B","chr20",29600000,29700000,-13.44403,"B",5.198925,"BB",0.0113192654638365,1
"14426","chr20",29800000,29900000,-28.58619,"B","chr20",29800000,29900000,-14.37182,"B",14.21437,"BB",1.36027953080758,0.954776166143135
"14427","chr20",29900000,30000000,-30.47668,"B","chr20",29900000,30000000,-11.329545,"B",19.147135,"BB",7.42534245959145,0.051979022353829
"14428","chr20",30000000,30100000,-22.412525,"B","chr20",30000000,30100000,-2.702395,"B",19.71013,"BB",12.9997003797629,0.00325921391447715
"14429","chr20",30100000,30200000,9.372745,"A","chr20",30100000,30200000,17.47265,"A",8.099905,"AA",0.566431010046654,1
"14430","chr20",30200000,30300000,15.224765,"A","chr20",30200000,30300000,19.426155,"A",4.20139,"AA",0.0389497955108275,1
"14431","chr20",30300000,30400000,18.100825,"A","chr20",30300000,30400000,25.61767,"A",7.516845,"AA",0.350425908603505,1
"14432","chr20",30400000,30500000,15.20691,"A","chr20",30400000,30500000,24.83352,"A",9.62661,"AA",1.06447634144238,1
"14433","chr20",30500000,30600000,12.29937,"A","chr20",30500000,30600000,22.758065,"A",10.458695,"AA",1.56131562404054,0.797130252384515
"14434","chr20",30600000,30700000,16.2639,"A","chr20",30600000,30700000,24.67805,"A",8.41415,"AA",0.546395852892215,1
"14435","chr20",30700000,30800000,23.228535,"A","chr20",30700000,30800000,24.88379,"A",1.655255,"AA",0.00022018195528998,1
"14436","chr20",30800000,30900000,20.749275,"A","chr20",30800000,30900000,24.259885,"A",3.51061,"AA",0.0115908480340305,1
"14437","chr20",30900000,31000000,24.843405,"A","chr20",30900000,31000000,25.54924,"A",0.705835,"AA",2.98722406967135e-05,1
"14438","chr20",31000000,31100000,22.066415,"A","chr20",31000000,31100000,23.26139,"A",1.194975,"AA",6.8619282304945e-05,1
"14439","chr20",31100000,31200000,19.72456,"A","chr20",31100000,31200000,20.42051,"A",0.69595,"AA",1.67210417922463e-05,1
"14440","chr20",31200000,31300000,17.273115,"A","chr20",31200000,31300000,21.924985,"A",4.65187,"AA",0.0427246133482308,1
"14441","chr20",31300000,31400000,17.93872,"A","chr20",31300000,31400000,21.310035,"A",3.371315,"AA",0.00859367822093226,1
"14442","chr20",31400000,31500000,9.676315,"A","chr20",31400000,31500000,22.288145,"A",12.61183,"AA",3.13517507220127,0.435356948575539
"14443","chr20",31500000,31600000,-9.739975,"B","chr20",31500000,31600000,11.130755,"A",20.87073,"BA",24.0776739163959,1.66064839183835e-05
"14444","chr20",31600000,31700000,-12.095065,"B","chr20",31600000,31700000,10.55004,"A",22.645105,"BA",30.7559504951547,6.22984222449993e-07
"14445","chr20",31700000,31800000,-16.874205,"B","chr20",31700000,31800000,9.33274,"A",26.206945,"BA",50.3270103218657,4.68953392598406e-11
"14446","chr20",31800000,31900000,-7.256885,"B","chr20",31800000,31900000,13.51428,"A",20.771165,"BA",27.0611181194088,5.22506507651494e-06
"14447","chr20",31900000,32000000,11.52207,"A","chr20",31900000,32000000,20.193535,"A",8.671465,"AA",0.758433355269192,1
"14448","chr20",32000000,32100000,18.23227,"A","chr20",32000000,32100000,24.408395,"A",6.176125,"AA",0.147462867259205,1
"14449","chr20",32100000,32200000,20.42233,"A","chr20",32100000,32200000,21.956345,"A",1.534015,"AA",0.00019427763676088,1
"14450","chr20",32200000,32300000,21.57478,"A","chr20",32200000,32300000,25.78301,"A",4.20823,"AA",0.0165395821116659,1
"14451","chr20",32300000,32400000,25.17644,"A","chr20",32300000,32400000,24.44248,"A",-0.73396,"AA",9.55948852390543e-05,1
"14452","chr20",32400000,32500000,19.08814,"A","chr20",32400000,32500000,21.173105,"A",2.084965,"AA",0.00123203234373154,1
"14453","chr20",32500000,32600000,18.494025,"A","chr20",32500000,32600000,21.443175,"A",2.94915,"AA",0.00612693526942228,1
"14454","chr20",32600000,32700000,24.53462,"A","chr20",32600000,32700000,23.83414,"A",-0.700479999999999,"AA",2.54335266294858e-05,1
"14455","chr20",32700000,32800000,22.69126,"A","chr20",32700000,32800000,25.00927,"A",2.31801,"AA",0.00160318774770205,1
"14456","chr20",32800000,32900000,24.14845,"A","chr20",32800000,32900000,19.904185,"A",-4.244265,"AA",0.0199128108672574,1
"14457","chr20",32900000,33000000,25.53696,"A","chr20",32900000,33000000,20.419095,"A",-5.117865,"AA",0.0372867873817167,1
"14458","chr20",33000000,33100000,21.507965,"A","chr20",33000000,33100000,22.890505,"A",1.38254,"AA",0.00025547591253997,1
"14459","chr20",33100000,33200000,21.712255,"A","chr20",33100000,33200000,21.4597,"A",-0.252554999999997,"AA",2.81282410408058e-05,1
"14460","chr20",33200000,33300000,23.781035,"A","chr20",33200000,33300000,21.229645,"A",-2.55139,"AA",0.00218803339079282,1
"14461","chr20",33300000,33400000,23.74784,"A","chr20",33300000,33400000,23.303045,"A",-0.444794999999999,"AA",5.55226318912207e-05,1
"14462","chr20",33400000,33500000,23.914475,"A","chr20",33400000,33500000,24.6698,"A",0.755324999999999,"AA",3.44898639018986e-06,1
"14463","chr20",33500000,33600000,23.488845,"A","chr20",33500000,33600000,23.504975,"A",0.0161300000000004,"AA",9.45132824923791e-06,1
"14464","chr20",33600000,33700000,23.930685,"A","chr20",33600000,33700000,22.15926,"A",-1.771425,"AA",0.0012025381104752,1
"14465","chr20",33700000,33800000,22.00678,"A","chr20",33700000,33800000,22.685665,"A",0.678885000000001,"AA",1.13311719991677e-06,1
"14466","chr20",33800000,33900000,25.40631,"A","chr20",33800000,33900000,25.691425,"A",0.285114999999998,"AA",4.39528611937792e-07,1
"14467","chr20",33900000,34000000,26.221625,"A","chr20",33900000,34000000,23.42231,"A",-2.799315,"AA",0.00439050521679137,1
"14468","chr20",34000000,34100000,22.349925,"A","chr20",34000000,34100000,21.09989,"A",-1.250035,"AA",0.0004066538590487,1
"14469","chr20",34100000,34200000,21.58795,"A","chr20",34100000,34200000,22.796165,"A",1.208215,"AA",3.63366850663263e-05,1
"14470","chr20",34200000,34300000,23.597235,"A","chr20",34200000,34300000,22.92562,"A",-0.671615000000003,"AA",0.00011799035494318,1
"14471","chr20",34300000,34400000,20.09943,"A","chr20",34300000,34400000,22.949565,"A",2.850135,"AA",0.00461595895561244,1
"14472","chr20",34400000,34500000,20.5398,"A","chr20",34400000,34500000,22.128385,"A",1.588585,"AA",0.00015284116678899,1
"14473","chr20",34500000,34600000,22.53571,"A","chr20",34500000,34600000,23.12866,"A",0.592949999999998,"AA",1.8033295714707e-06,1
"14474","chr20",34600000,34700000,24.09124,"A","chr20",34600000,34700000,22.739685,"A",-1.351555,"AA",0.00063740772219378,1
"14475","chr20",34700000,34800000,19.71718,"A","chr20",34700000,34800000,20.16844,"A",0.451260000000001,"AA",1.10620044396877e-05,1
"14476","chr20",34800000,34900000,19.57878,"A","chr20",34800000,34900000,21.17971,"A",1.60093,"AA",0.00044160296614975,1
"14477","chr20",34900000,35000000,12.85526,"A","chr20",34900000,35000000,15.837145,"A",2.981885,"AA",0.0173576262650162,1
"14478","chr20",35000000,35100000,20.817455,"A","chr20",35000000,35100000,24.132585,"A",3.31513,"AA",0.00700423069143989,1
"14479","chr20",35100000,35200000,21.327395,"A","chr20",35100000,35200000,24.822005,"A",3.49461,"AA",0.00854027734557543,1
"14480","chr20",35200000,35300000,22.42293,"A","chr20",35200000,35300000,23.640525,"A",1.217595,"AA",5.70275955332136e-05,1
"14481","chr20",35300000,35400000,21.463905,"A","chr20",35300000,35400000,22.466655,"A",1.00275,"AA",4.49905935841377e-05,1
"14482","chr20",35400000,35500000,23.802575,"A","chr20",35400000,35500000,26.649145,"A",2.84657,"AA",0.00724144612490877,1
"14483","chr20",35500000,35600000,22.60458,"A","chr20",35500000,35600000,26.06117,"A",3.45659,"AA",0.0080272136070472,1
"14484","chr20",35600000,35700000,20.59714,"A","chr20",35600000,35700000,24.60113,"A",4.00399,"AA",0.0188310141914328,1
"14485","chr20",35700000,35800000,21.69441,"A","chr20",35700000,35800000,23.27773,"A",1.58332,"AA",0.00030773341741192,1
"14486","chr20",35800000,35900000,26.246295,"A","chr20",35800000,35900000,25.777505,"A",-0.468789999999998,"AA",1.12089796011985e-05,1
"14487","chr20",35900000,36000000,26.363135,"A","chr20",35900000,36000000,25.54721,"A",-0.815925,"AA",5.71963335447962e-05,1
"14488","chr20",36000000,36100000,19.39514,"A","chr20",36000000,36100000,20.2093,"A",0.814159999999998,"AA",3.37400870334208e-05,1
"14489","chr20",36100000,36200000,21.20638,"A","chr20",36100000,36200000,20.88134,"A",-0.325039999999998,"AA",9.53108115072421e-07,1
"14490","chr20",36200000,36300000,14.128455,"A","chr20",36200000,36300000,19.903575,"A",5.77512,"AA",0.124449005765679,1
"14491","chr20",36300000,36400000,20.367775,"A","chr20",36300000,36400000,21.488575,"A",1.1208,"AA",0.00038363365929485,1
"14492","chr20",36400000,36500000,17.566865,"A","chr20",36400000,36500000,19.90866,"A",2.341795,"AA",0.0031143152170946,1
"14493","chr20",36500000,36600000,16.965875,"A","chr20",36500000,36600000,21.214035,"A",4.24816,"AA",0.0353945329702007,1
"14494","chr20",36600000,36700000,24.43881,"A","chr20",36600000,36700000,24.73122,"A",0.29241,"AA",1.78249232840719e-10,1
"14495","chr20",36700000,36800000,25.87727,"A","chr20",36700000,36800000,26.052095,"A",0.174825000000002,"AA",3.45742173088886e-07,1
"14496","chr20",36800000,36900000,24.552905,"A","chr20",36800000,36900000,26.043335,"A",1.49043,"AA",0.00048707436558713,1
"14497","chr20",36900000,37000000,21.11501,"A","chr20",36900000,37000000,21.78519,"A",0.670179999999998,"AA",7.66841923292439e-07,1
"14498","chr20",37000000,37100000,27.620875,"A","chr20",37000000,37100000,24.983105,"A",-2.63777,"AA",0.00611487447348413,1
"14499","chr20",37100000,37200000,25.74786,"A","chr20",37100000,37200000,21.354445,"A",-4.393415,"AA",0.0266900767662597,1
"14500","chr20",37200000,37300000,16.71025,"A","chr20",37200000,37300000,9.88233,"A",-6.82792,"AA",0.0241596957549316,1
"14501","chr20",37300000,37400000,8.3908,"A","chr20",37300000,37400000,13.665385,"A",5.274585,"AA",0.116963026216446,1
"14502","chr20",37400000,37500000,2.78019,"A","chr20",37400000,37500000,7.807505,"A",5.027315,"AA",0.152323714095295,1
"14503","chr20",37500000,37600000,10.49088,"A","chr20",37500000,37600000,12.8008,"A",2.30992,"AA",0.0123217718410465,1
"14504","chr20",37600000,37700000,7.82729,"A","chr20",37600000,37700000,5.260645,"A",-2.566645,"AA",4.43764227496207e-07,1
"14505","chr20",37700000,37800000,-16.52566,"B","chr20",37700000,37800000,-5.10466,"B",11.421,"BB",1.72462691413299,0.624925268303943
"14506","chr20",37800000,37900000,-18.612595,"B","chr20",37800000,37900000,-10.1096,"B",8.502995,"BB",0.201981420694048,1
"14507","chr20",37900000,38000000,-22.76365,"B","chr20",37900000,38000000,-8.83411,"B",13.92954,"BB",2.68010916223483,0.453963512791957
"14508","chr20",38000000,38100000,-18.505405,"B","chr20",38000000,38100000,-10.059845,"B",8.44556,"BB",0.222957664609399,1
"14509","chr20",38100000,38200000,-22.253015,"B","chr20",38100000,38200000,-7.72564,"B",14.527375,"BB",3.05328712985932,0.412446854924864
"14510","chr20",38200000,38300000,-14.48698,"B","chr20",38200000,38300000,-6.57846,"B",7.90852,"BB",0.387323692250585,1
"14511","chr20",38300000,38400000,-16.097995,"B","chr20",38300000,38400000,-5.866445,"B",10.23155,"BB",0.982660112269509,1
"14512","chr20",38400000,38500000,-6.71312,"B","chr20",38400000,38500000,-6.627155,"B",0.0859649999999998,"BB",0.00114047890166781,1
"14513","chr20",38500000,38600000,-8.997435,"B","chr20",38500000,38600000,-10.114595,"B",-1.11716,"BB",2.84346017787012e-06,1
"14514","chr20",38600000,38700000,-8.27396,"B","chr20",38600000,38700000,-9.13854,"B",-0.86458,"BB",1.85558217915103e-05,1
"14515","chr20",38700000,38800000,-15.589775,"B","chr20",38700000,38800000,-11.999665,"B",3.59011,"BB",0.00215311126722941,1
"14516","chr20",38800000,38900000,-9.79632,"B","chr20",38800000,38900000,-9.352375,"B",0.443944999999999,"BB",0.00027132384816214,1
"14517","chr20",38900000,39000000,-4.67727,"B","chr20",38900000,39000000,-9.74634,"B",-5.06907,"BB",0.00104116243934339,1
"14518","chr20",39000000,39100000,-0.413245,"B","chr20",39000000,39100000,-10.826845,"B",-10.4136,"BB",0.251883462324037,1
"14519","chr20",39100000,39200000,5.93008,"A","chr20",39100000,39200000,-8.09397,"B",-14.02405,"AB",0.930999388389431,1
"14520","chr20",39200000,39300000,0.95978,"A","chr20",39200000,39300000,-5.18351,"B",-6.14329,"AB",0.00053355233052281,1
"14521","chr20",39300000,39400000,-3.49415,"B","chr20",39300000,39400000,-9.028935,"B",-5.534785,"BB",0.00037224272361535,1
"14522","chr20",39400000,39500000,-14.644755,"B","chr20",39400000,39500000,-9.305065,"B",5.33969,"BB",0.0590203464953461,1
"14523","chr20",39500000,39600000,-10.33239,"B","chr20",39500000,39600000,-7.948245,"B",2.384145,"BB",0.00539873585261176,1
"14524","chr20",39600000,39700000,16.747915,"A","chr20",39600000,39700000,13.824525,"A",-2.92339,"AA",0.00013222798815515,1
"14525","chr20",39700000,39800000,16.607225,"A","chr20",39700000,39800000,12.2656,"A",-4.341625,"AA",0.00210139465891867,1
"14526","chr20",39800000,39900000,11.984005,"A","chr20",39800000,39900000,6.486445,"A",-5.49756,"AA",0.00454609951821621,1
"14527","chr20",39900000,40000000,11.101945,"A","chr20",39900000,40000000,9.852505,"A",-1.24944,"AA",1.58581541423874e-07,1
"14528","chr20",40000000,40100000,3.44571,"A","chr20",40000000,40100000,1.042105,"A",-2.403605,"AA",2.2088662241571e-06,1
"14529","chr20",40100000,40200000,-8.95529,"B","chr20",40100000,40200000,4.062235,"A",13.017525,"BA",4.74046690354352,0.18101423470436
"14530","chr20",40200000,40300000,-8.52745,"B","chr20",40200000,40300000,-1.28594,"B",7.24151,"BB",0.533398133769976,1
"14531","chr20",40300000,40400000,-21.543205,"B","chr20",40300000,40400000,-8.539305,"B",13.0039,"BB",1.75023601919747,0.787016145497737
"14532","chr20",40400000,40500000,-29.01575,"B","chr20",40400000,40500000,-15.12586,"B",13.88989,"BB",0.949099318760523,0.942281996151051
"14533","chr20",40500000,40600000,-29.198715,"B","chr20",40500000,40600000,-15.11674,"B",14.081975,"BB",0.981905395353412,1
"14534","chr20",40600000,40700000,-29.111205,"B","chr20",40600000,40700000,-13.346615,"B",15.76459,"BB",2.29103719713412,0.513412262072765
"14535","chr20",40700000,40800000,-26.84126,"B","chr20",40700000,40800000,-14.977365,"B",11.863895,"BB",0.2654479443187,1
"14536","chr20",40800000,40900000,-30.201205,"B","chr20",40800000,40900000,-13.1376,"B",17.063605,"BB",3.2574202677624,0.37353967150504
"14537","chr20",40900000,41000000,-28.59661,"B","chr20",40900000,41000000,-14.708465,"B",13.888145,"BB",0.935576723460455,1
"14538","chr20",41000000,41100000,-28.84137,"B","chr20",41000000,41100000,-18.20353,"B",10.63784,"BB",0.0760579342206125,1
"14539","chr20",41100000,41200000,-28.128455,"B","chr20",41100000,41200000,-15.082985,"B",13.04547,"BB",0.513074635011587,1
"14540","chr20",41200000,41300000,-28.99414,"B","chr20",41200000,41300000,-15.049065,"B",13.945075,"BB",0.881483344049318,1
"14541","chr20",41300000,41400000,-29.48739,"B","chr20",41300000,41400000,-16.10397,"B",13.38342,"BB",0.614649212550591,1
"14542","chr20",41400000,41500000,-28.71129,"B","chr20",41400000,41500000,-16.028975,"B",12.682315,"BB",0.403943268928021,1
"14543","chr20",41500000,41600000,-27.926575,"B","chr20",41500000,41600000,-19.80234,"B",8.124235,"BB",0.00765096731278467,1
"14544","chr20",41600000,41700000,-27.899025,"B","chr20",41600000,41700000,-17.143025,"B",10.756,"BB",0.140054804210943,1
"14545","chr20",41700000,41800000,-29.44253,"B","chr20",41700000,41800000,-16.84437,"B",12.59816,"BB",0.382318962947335,1
"14546","chr20",41800000,41900000,-27.36283,"B","chr20",41800000,41900000,-15.726425,"B",11.636405,"BB",0.314196169215747,1
